Time,Locations
2010-07-28 10:59:58.380000,00:09:42:00:19:a7
2010-07-28 10:59:59.020000,00:09:42:00:19:a7
2010-07-28 10:59:59.660000,00:09:42:00:19:a7
2010-07-28 11:00:00.300000,00:09:42:00:19:a7
2010-07-28 11:00:00.940000,00:09:42:00:19:a7
2010-07-28 11:00:01.580000,00:09:42:00:19:a7
2010-07-28 11:00:02.220000,00:09:42:00:19:a7
2010-07-28 11:00:02.860000,00:09:42:00:19:a7
2010-07-28 11:00:03.500000,00:09:42:00:19:a7
2010-07-28 11:00:04.140000,00:09:42:00:19:a7
2010-07-28 11:00:04.780000,00:09:42:00:19:a7
2010-07-28 11:00:05.420000,00:09:42:00:19:a7
2010-07-28 11:00:06.060000,00:09:42:00:19:a7
2010-07-28 11:00:06.700000,00:09:42:00:19:a7
2010-07-28 11:00:07.340000,00:09:42:00:19:a7
2010-07-28 11:00:07.980000,00:09:42:00:19:a7
2010-07-28 11:00:08.620000,00:09:42:00:19:a7
2010-07-28 11:00:09.260000,00:09:42:00:19:a7
2010-07-28 11:00:09.900000,00:09:42:00:19:a7
2010-07-28 11:00:10.540000,00:09:42:00:19:a7
2010-07-28 11:00:11.180000,00:09:42:00:19:a7
2010-07-28 11:00:11.820000,00:09:42:00:19:a7
2010-07-28 11:00:12.460000,00:09:42:00:19:a7
2010-07-28 11:00:13.100000,00:09:42:00:19:a7
2010-07-28 11:00:13.740000,00:09:42:00:19:a7
2010-07-28 11:00:14.380000,00:09:42:00:19:a7
2010-07-28 11:00:15.020000,00:09:42:00:19:a7
2010-07-28 11:00:15.660000,00:09:42:00:19:a7
2010-07-28 11:00:16.300000,00:09:42:00:19:a7
2010-07-28 11:00:16.940000,00:09:42:00:19:a7
2010-07-28 11:00:17.580000,00:09:42:00:19:a7
2010-07-28 11:00:18.220000,00:09:42:00:19:a7
2010-07-28 11:00:18.860000,00:09:42:00:19:a7
2010-07-28 11:00:19.500000,00:09:42:00:19:a7
2010-07-28 11:00:20.140000,00:09:42:00:19:a7
2010-07-28 11:00:20.780000,00:09:42:00:19:a7
2010-07-28 11:00:21.420000,00:09:42:00:19:a7
2010-07-28 11:00:22.060000,00:09:42:00:19:a7
2010-07-28 11:00:22.700000,00:09:42:00:19:a7
2010-07-28 11:00:23.340000,00:09:42:00:19:a7
2010-07-28 11:00:23.980000,00:09:42:00:19:a7
2010-07-28 11:00:24.620000,00:09:42:00:19:a7
2010-07-28 11:00:25.260000,00:09:42:00:19:a7
2010-07-28 11:00:25.900000,00:09:42:00:19:a7
2010-07-28 11:00:26.540000,00:09:42:00:19:a7
2010-07-28 11:00:27.180000,00:09:42:00:19:a7
2010-07-28 11:00:27.820000,00:09:42:00:19:a7
2010-07-28 11:00:28.460000,00:09:42:00:19:a7
2010-07-28 11:00:29.100000,00:09:42:00:19:a7
2010-07-28 11:00:29.740000,00:09:42:00:19:a7
2010-07-28 11:00:30.380000,00:09:42:00:19:a7
2010-07-28 11:00:31.020000,00:09:42:00:19:a7
2010-07-28 11:00:31.660000,00:09:42:00:19:a7
2010-07-28 11:00:32.300000,00:09:42:00:19:a7
2010-07-28 11:00:32.940000,00:09:42:00:19:a7
2010-07-28 11:00:33.580000,00:09:42:00:19:a7
2010-07-28 11:00:34.220000,00:09:42:00:19:a7
2010-07-28 11:00:34.860000,00:09:42:00:19:a7
2010-07-28 11:00:35.500000,00:09:42:00:19:a7
2010-07-28 11:00:36.140000,00:09:42:00:19:a7
2010-07-28 11:00:36.780000,00:09:42:00:19:a7
2010-07-28 11:00:37.420000,00:09:42:00:19:a7
2010-07-28 11:00:38.060000,00:09:42:00:19:a7
2010-07-28 11:00:38.700000,00:09:42:00:19:a7
2010-07-28 11:00:39.340000,00:09:42:00:19:a7
2010-07-28 11:00:39.980000,00:09:42:00:19:a7
2010-07-28 11:00:40.620000,00:09:42:00:19:a7
2010-07-28 11:00:41.260000,00:09:42:00:19:a7
2010-07-28 11:00:41.900000,00:09:42:00:19:a7
2010-07-28 11:00:42.540000,00:09:42:00:19:a7
2010-07-28 11:00:43.180000,00:09:42:00:19:a7
2010-07-28 11:00:43.820000,00:09:42:00:19:a7
2010-07-28 11:00:44.460000,00:09:42:00:19:a7
2010-07-28 11:00:45.100000,00:09:42:00:19:a7
2010-07-28 11:00:45.740000,00:09:42:00:19:a7
2010-07-28 11:00:46.380000,00:09:42:00:19:a7
2010-07-28 11:00:47.020000,00:09:42:00:19:a7
2010-07-28 11:00:47.660000,00:09:42:00:19:a7
2010-07-28 11:00:48.300000,00:09:42:00:19:a7
2010-07-28 11:00:48.940000,00:09:42:00:19:a7
2010-07-28 11:00:49.580000,00:09:42:00:19:a7
2010-07-28 11:00:50.220000,00:09:42:00:19:a7
2010-07-28 11:00:50.860000,00:09:42:00:19:a7
2010-07-28 11:00:51.500000,00:09:42:00:19:a7
2010-07-28 11:00:52.140000,00:09:42:00:19:a7
2010-07-28 11:00:52.780000,00:09:42:00:19:a7
2010-07-28 11:00:53.420000,00:09:42:00:19:a7
2010-07-28 11:00:54.060000,00:09:42:00:19:a7
2010-07-28 11:00:54.700000,00:09:42:00:19:a7
2010-07-28 11:00:55.340000,00:09:42:00:19:a7
2010-07-28 11:00:55.980000,00:09:42:00:19:a7
2010-07-28 11:00:56.620000,00:09:42:00:19:a7
2010-07-28 11:00:57.260000,00:09:42:00:19:a7
2010-07-28 11:00:57.900000,00:09:42:00:19:a7
2010-07-28 11:00:58.540000,00:09:42:00:19:a7
2010-07-28 11:00:59.180000,00:09:42:00:19:a7
2010-07-28 11:00:59.820000,00:09:42:00:19:a7
2010-07-28 11:01:00.460000,00:09:42:00:19:a7
2010-07-28 11:01:01.100000,00:09:42:00:19:a7
2010-07-28 11:01:01.740000,00:09:42:00:19:a7
2010-07-28 11:01:02.380000,00:09:42:00:19:a7
2010-07-28 11:01:03.020000,00:09:42:00:19:a7
2010-07-28 11:01:03.660000,00:09:42:00:19:a7
2010-07-28 11:01:04.300000,00:09:42:00:19:a7
2010-07-28 11:01:04.940000,00:09:42:00:19:a7
2010-07-28 11:01:05.580000,00:09:42:00:19:8f
2010-07-28 11:01:06.220000,00:09:42:00:19:8f
2010-07-28 11:01:06.860000,00:09:42:00:19:8f
2010-07-28 11:01:07.500000,00:09:42:00:19:8f
2010-07-28 11:01:08.140000,00:09:42:00:19:8f
2010-07-28 11:01:08.780000,00:09:42:00:19:8f
2010-07-28 11:01:09.420000,00:09:42:00:19:8f
2010-07-28 11:01:10.060000,00:09:42:00:19:8f
2010-07-28 11:01:10.700000,00:09:42:00:19:8f
2010-07-28 11:01:11.340000,00:09:42:00:19:8f
2010-07-28 11:01:11.980000,00:09:42:00:19:8f
2010-07-28 11:01:12.620000,00:09:42:00:19:8f
2010-07-28 11:01:13.260000,00:09:42:00:19:8f
2010-07-28 11:01:13.900000,00:09:42:00:19:8f
2010-07-28 11:01:14.540000,00:09:42:00:19:8f
2010-07-28 11:01:15.180000,00:09:42:00:19:8f
2010-07-28 11:01:15.820000,00:09:42:00:19:8f
2010-07-28 11:01:16.460000,00:09:42:00:19:8f
2010-07-28 11:01:17.100000,00:09:42:00:19:8f
2010-07-28 11:01:17.740000,00:09:42:00:19:8f
2010-07-28 11:01:18.380000,00:09:42:00:19:8f
2010-07-28 11:01:19.020000,00:09:42:00:19:8f
2010-07-28 11:01:19.660000,00:09:42:00:19:8f
2010-07-28 11:01:20.300000,00:09:42:00:19:8f
2010-07-28 11:01:20.940000,00:09:42:00:19:8f
2010-07-28 11:01:21.580000,00:09:42:00:19:8f
2010-07-28 11:01:22.220000,00:09:42:00:19:8f
2010-07-28 11:01:22.860000,00:09:42:00:19:8f
2010-07-28 11:01:23.500000,00:09:42:00:19:8f
2010-07-28 11:01:24.140000,00:09:42:00:19:8f
2010-07-28 11:01:24.780000,00:09:42:00:19:8f
2010-07-28 11:01:25.420000,00:09:42:00:19:8f
2010-07-28 11:01:26.060000,00:09:42:00:19:8f
2010-07-28 11:01:26.700000,00:09:42:00:19:8f
2010-07-28 11:01:27.340000,00:09:42:00:19:8f
2010-07-28 11:01:27.980000,00:09:42:00:19:8f
2010-07-28 11:01:28.620000,00:09:42:00:19:8f
2010-07-28 11:01:29.260000,00:09:42:00:19:8f
2010-07-28 11:01:29.900000,00:09:42:00:19:8f
2010-07-28 11:01:30.540000,00:09:42:00:19:8f
2010-07-28 11:01:31.180000,00:09:42:00:19:8f
2010-07-28 11:01:31.820000,00:09:42:00:19:8f
2010-07-28 11:01:32.460000,00:09:42:00:19:8f
2010-07-28 11:01:33.100000,00:09:42:00:19:8f
2010-07-28 11:01:33.740000,00:09:42:00:19:91
2010-07-28 11:01:34.380000,00:09:42:00:19:91
2010-07-28 11:01:35.020000,00:09:42:00:19:91
2010-07-28 11:01:35.660000,00:09:42:00:19:91
2010-07-28 11:01:36.300000,00:09:42:00:19:91
2010-07-28 11:01:36.940000,00:09:42:00:19:91
2010-07-28 11:01:37.580000,00:09:42:00:19:91
2010-07-28 11:01:38.220000,00:09:42:00:19:91
2010-07-28 11:01:38.860000,00:09:42:00:19:91
2010-07-28 11:01:39.500000,00:09:42:00:19:91
2010-07-28 11:01:40.140000,00:09:42:00:19:91
2010-07-28 11:01:40.780000,00:09:42:00:19:91
2010-07-28 11:01:41.420000,00:09:42:00:19:91
2010-07-28 11:01:42.060000,00:09:42:00:19:91
2010-07-28 11:01:42.700000,00:09:42:00:19:91
2010-07-28 11:01:43.340000,00:09:42:00:19:91
2010-07-28 11:01:43.980000,00:09:42:00:19:91
2010-07-28 11:01:44.620000,00:09:42:00:19:91
2010-07-28 11:01:45.260000,00:09:42:00:19:91
2010-07-28 11:01:45.900000,00:09:42:00:19:91
2010-07-28 11:01:46.540000,00:09:42:00:19:91
2010-07-28 11:01:47.180000,00:09:42:00:19:91
2010-07-28 11:01:47.820000,00:09:42:00:19:91
2010-07-28 11:01:48.460000,00:09:42:00:19:91
2010-07-28 11:01:49.100000,00:09:42:00:19:91
2010-07-28 11:01:49.740000,00:09:42:00:19:91
2010-07-28 11:01:50.380000,00:09:42:00:19:91
2010-07-28 11:01:51.020000,00:09:42:00:19:91
2010-07-28 11:01:51.660000,00:09:42:00:19:91
2010-07-28 11:01:52.300000,00:09:42:00:19:91
2010-07-28 11:01:52.940000,00:09:42:00:19:91
2010-07-28 11:01:53.580000,00:09:42:00:19:91
2010-07-28 11:01:54.220000,00:09:42:00:19:91
2010-07-28 11:01:54.860000,00:09:42:00:19:91
2010-07-28 11:01:55.500000,00:09:42:00:19:91
2010-07-28 11:01:56.140000,00:09:42:00:19:91
2010-07-28 11:01:56.780000,00:09:42:00:19:91
2010-07-28 11:01:57.420000,00:09:42:00:19:91
2010-07-28 11:01:58.060000,00:09:42:00:19:91
2010-07-28 11:01:58.700000,00:09:42:00:19:91
2010-07-28 11:01:59.340000,00:09:42:00:19:91
2010-07-28 11:01:59.980000,00:09:42:00:19:91
2010-07-28 11:02:00.620000,00:09:42:00:19:91
2010-07-28 11:02:01.260000,00:09:42:00:19:91
2010-07-28 11:02:01.900000,00:09:42:00:19:91
2010-07-28 11:02:02.540000,00:09:42:00:19:91
2010-07-28 11:02:03.180000,00:09:42:00:19:91
2010-07-28 11:02:03.820000,00:09:42:00:19:91
2010-07-28 11:02:04.460000,00:09:42:00:19:91
2010-07-28 11:02:05.100000,00:09:42:00:19:91
2010-07-28 11:02:05.740000,00:09:42:00:19:91
2010-07-28 11:02:06.380000,00:09:42:00:19:91
2010-07-28 11:02:07.020000,00:09:42:00:19:91
2010-07-28 11:02:07.660000,00:09:42:00:19:91
2010-07-28 11:02:08.300000,00:09:42:00:19:91
2010-07-28 11:02:08.940000,00:09:42:00:19:91
2010-07-28 11:02:09.580000,00:09:42:00:19:91
2010-07-28 11:02:10.220000,00:09:42:00:19:91
2010-07-28 11:02:10.860000,00:09:42:00:19:91
2010-07-28 11:02:11.500000,00:09:42:00:19:91
2010-07-28 11:02:12.140000,00:09:42:00:19:91
2010-07-28 11:02:12.780000,00:09:42:00:19:91
2010-07-28 11:02:13.420000,00:09:42:00:19:91
2010-07-28 11:02:14.060000,00:09:42:00:19:91
2010-07-28 11:02:14.700000,00:09:42:00:19:91
2010-07-28 11:02:15.340000,00:09:42:00:19:91
2010-07-28 11:02:15.980000,00:09:42:00:19:91
2010-07-28 11:02:16.620000,00:09:42:00:19:91
2010-07-28 11:02:17.260000,00:09:42:00:19:91
2010-07-28 11:02:17.900000,00:09:42:00:19:91
2010-07-28 11:02:18.540000,00:09:42:00:19:91
2010-07-28 11:02:19.180000,00:09:42:00:19:91
2010-07-28 11:02:19.820000,00:09:42:00:19:91
2010-07-28 11:02:20.460000,00:09:42:00:19:91
2010-07-28 11:02:21.100000,00:09:42:00:19:91
2010-07-28 11:02:21.740000,00:09:42:00:19:91
2010-07-28 11:02:22.380000,00:09:42:00:19:91
2010-07-28 11:02:23.020000,00:09:42:00:19:91
2010-07-28 11:02:23.660000,00:09:42:00:19:91
2010-07-28 11:02:24.300000,00:09:42:00:19:91
2010-07-28 11:02:24.940000,00:09:42:00:19:91
2010-07-28 11:02:25.580000,00:09:42:00:19:91
2010-07-28 11:02:26.220000,00:09:42:00:19:91
2010-07-28 11:02:26.860000,00:09:42:00:19:91
2010-07-28 11:02:27.500000,00:09:42:00:19:91
2010-07-28 11:02:28.140000,00:09:42:00:19:91
2010-07-28 11:02:28.780000,00:09:42:00:19:91
2010-07-28 11:02:29.420000,00:09:42:00:19:91
2010-07-28 11:02:30.060000,00:09:42:00:19:91
2010-07-28 11:02:30.700000,00:09:42:00:19:91
2010-07-28 11:02:31.340000,00:09:42:00:19:91
2010-07-28 11:02:31.980000,00:09:42:00:19:91
2010-07-28 11:02:32.620000,00:09:42:00:19:91
2010-07-28 11:02:33.260000,00:09:42:00:19:91
2010-07-28 11:02:33.900000,00:09:42:00:19:91
2010-07-28 11:02:34.540000,00:09:42:00:19:91
2010-07-28 11:02:35.180000,00:09:42:00:19:91
2010-07-28 11:02:35.820000,00:09:42:00:19:91
2010-07-28 11:02:36.460000,00:09:42:00:19:91
2010-07-28 11:02:37.100000,00:09:42:00:19:91
2010-07-28 11:02:37.740000,00:09:42:00:19:91
2010-07-28 11:02:38.380000,00:09:42:00:19:91
2010-07-28 11:02:39.020000,00:09:42:00:19:91
2010-07-28 11:02:39.660000,00:09:42:00:19:91
2010-07-28 11:02:40.300000,00:09:42:00:19:91
2010-07-28 11:02:40.940000,00:09:42:00:19:91
2010-07-28 11:02:41.580000,00:09:42:00:19:91
2010-07-28 11:02:44.790000,00:09:42:00:19:91
2010-07-28 11:02:45.430000,00:09:42:00:19:91
2010-07-28 11:02:46.070000,00:09:42:00:19:91
2010-07-28 11:02:46.710000,00:09:42:00:19:91
2010-07-28 11:02:47.350000,00:09:42:00:19:91
2010-07-28 11:02:47.990000,00:09:42:00:19:91
2010-07-28 11:02:48.630000,00:09:42:00:19:91
2010-07-28 11:02:49.270000,00:09:42:00:19:91
2010-07-28 11:02:49.910000,00:09:42:00:19:91
2010-07-28 11:02:50.550000,00:09:42:00:19:91
2010-07-28 11:02:51.190000,00:09:42:00:19:91
2010-07-28 11:02:51.830000,00:09:42:00:19:91
2010-07-28 11:02:52.470000,00:09:42:00:19:91
2010-07-28 11:02:53.110000,00:09:42:00:19:91
2010-07-28 11:02:53.750000,00:09:42:00:19:91
2010-07-28 11:02:54.390000,00:09:42:00:19:91
2010-07-28 11:02:55.030000,00:09:42:00:19:91
2010-07-28 11:02:55.670000,00:09:42:00:19:91
2010-07-28 11:02:56.310000,00:09:42:00:19:91
2010-07-28 11:02:56.950000,00:09:42:00:19:91
2010-07-28 11:02:57.590000,00:09:42:00:19:91
2010-07-28 11:02:58.230000,00:09:42:00:19:91
2010-07-28 11:02:58.870000,00:09:42:00:19:91
2010-07-28 11:02:59.510000,00:09:42:00:19:91
2010-07-28 11:03:00.150000,00:09:42:00:19:91
2010-07-28 11:03:00.790000,00:09:42:00:19:91
2010-07-28 11:03:01.430000,00:09:42:00:19:91
2010-07-28 11:03:02.070000,00:09:42:00:19:91
2010-07-28 11:03:02.710000,00:09:42:00:19:91
2010-07-28 11:03:03.350000,00:09:42:00:19:91
2010-07-28 11:03:03.990000,00:09:42:00:19:91
2010-07-28 11:03:04.630000,00:09:42:00:19:91
2010-07-28 11:03:05.270000,00:09:42:00:19:91
2010-07-28 11:03:05.910000,00:09:42:00:19:91
2010-07-28 11:03:06.550000,00:09:42:00:19:91
2010-07-28 11:03:07.190000,00:09:42:00:19:91
2010-07-28 11:03:07.830000,00:09:42:00:19:91
2010-07-28 11:03:08.470000,00:09:42:00:19:91
2010-07-28 11:03:09.110000,00:09:42:00:19:91
2010-07-28 11:03:09.750000,00:09:42:00:19:91
2010-07-28 11:03:10.390000,00:09:42:00:19:91
2010-07-28 11:03:11.030000,00:09:42:00:19:91
2010-07-28 11:03:11.670000,00:09:42:00:19:91
2010-07-28 11:03:12.310000,00:09:42:00:19:91
2010-07-28 11:03:12.950000,00:09:42:00:19:91
2010-07-28 11:03:13.590000,00:09:42:00:19:91
2010-07-28 11:03:14.230000,00:09:42:00:19:91
2010-07-28 11:03:14.870000,00:09:42:00:19:91
2010-07-28 11:03:15.510000,00:09:42:00:19:91
2010-07-28 11:03:16.150000,00:09:42:00:19:91
2010-07-28 11:03:16.790000,00:09:42:00:19:91
2010-07-28 11:03:17.430000,00:09:42:00:19:91
2010-07-28 11:03:18.070000,00:09:42:00:19:91
2010-07-28 11:03:18.710000,00:09:42:00:19:91
2010-07-28 11:03:19.350000,00:09:42:00:19:91
2010-07-28 11:03:19.990000,00:09:42:00:19:91
2010-07-28 11:03:20.630000,00:09:42:00:19:91
2010-07-28 11:03:21.270000,00:09:42:00:19:91
2010-07-28 11:03:21.910000,00:09:42:00:19:91
2010-07-28 11:03:22.550000,00:09:42:00:19:91
2010-07-28 11:03:23.190000,00:09:42:00:19:91
2010-07-28 11:03:23.830000,00:09:42:00:19:91
2010-07-28 11:03:24.470000,00:09:42:00:19:91
2010-07-28 11:03:25.110000,00:09:42:00:19:91
2010-07-28 11:03:25.750000,00:09:42:00:19:91
2010-07-28 11:03:26.390000,00:09:42:00:19:91
2010-07-28 11:03:27.030000,00:09:42:00:19:91
2010-07-28 11:03:27.670000,00:09:42:00:19:91
2010-07-28 11:03:28.310000,00:09:42:00:19:91
2010-07-28 11:03:28.950000,00:09:42:00:19:91
2010-07-28 11:03:29.590000,00:09:42:00:19:91
2010-07-28 11:03:30.230000,00:09:42:00:19:91
2010-07-28 11:03:30.870000,00:09:42:00:19:91
2010-07-28 11:03:31.510000,00:09:42:00:19:91
2010-07-28 11:03:32.150000,00:09:42:00:19:91
2010-07-28 11:03:32.790000,00:09:42:00:19:91
2010-07-28 11:03:33.430000,00:09:42:00:19:91
2010-07-28 11:03:34.070000,00:09:42:00:19:91
2010-07-28 11:03:34.710000,00:09:42:00:19:91
2010-07-28 11:03:35.350000,00:09:42:00:19:91
2010-07-28 11:03:35.990000,00:09:42:00:19:91
2010-07-28 11:03:36.630000,00:09:42:00:19:91
2010-07-28 11:03:37.270000,00:09:42:00:19:91
2010-07-28 11:03:37.910000,00:09:42:00:19:91
2010-07-28 11:03:38.550000,00:09:42:00:19:91
2010-07-28 11:03:39.190000,00:09:42:00:19:91
2010-07-28 11:03:39.830000,00:09:42:00:19:91
2010-07-28 11:03:40.470000,00:09:42:00:19:91
2010-07-28 11:03:41.110000,00:09:42:00:19:91
2010-07-28 11:03:41.750000,00:09:42:00:19:91
2010-07-28 11:03:42.390000,00:09:42:00:19:91
2010-07-28 11:03:43.030000,00:09:42:00:19:91
2010-07-28 11:03:43.670000,00:09:42:00:19:91
2010-07-28 11:03:44.310000,00:09:42:00:19:91
2010-07-28 11:03:44.950000,00:09:42:00:19:91
2010-07-28 11:03:45.590000,00:09:42:00:19:91
2010-07-28 11:03:46.230000,00:09:42:00:19:91
2010-07-28 11:03:46.870000,00:09:42:00:19:91
2010-07-28 11:03:47.510000,00:09:42:00:19:91
2010-07-28 11:03:48.150000,00:09:42:00:19:91
2010-07-28 11:03:48.790000,00:09:42:00:19:91
2010-07-28 11:03:49.430000,00:09:42:00:19:91
2010-07-28 11:03:50.070000,00:09:42:00:19:91
2010-07-28 11:03:50.710000,00:09:42:00:19:91
2010-07-28 11:03:51.350000,00:09:42:00:19:91
2010-07-28 11:03:51.990000,00:09:42:00:19:91
2010-07-28 11:03:52.630000,00:09:42:00:19:91
2010-07-28 11:03:53.270000,00:09:42:00:19:91
2010-07-28 11:03:53.910000,00:09:42:00:19:91
2010-07-28 11:03:54.550000,00:09:42:00:19:91
2010-07-28 11:03:55.190000,00:09:42:00:19:91
2010-07-28 11:03:55.830000,00:09:42:00:19:91
2010-07-28 11:03:56.470000,00:09:42:00:19:91
2010-07-28 11:03:57.110000,00:09:42:00:19:91
2010-07-28 11:03:57.750000,00:09:42:00:19:91
2010-07-28 11:03:58.390000,00:09:42:00:19:91
2010-07-28 11:03:59.030000,00:09:42:00:19:91
2010-07-28 11:03:59.670000,00:09:42:00:19:91
2010-07-28 11:04:00.310000,00:09:42:00:19:91
2010-07-28 11:04:00.950000,00:09:42:00:19:91
2010-07-28 11:04:01.590000,00:09:42:00:19:91
2010-07-28 11:04:02.230000,00:09:42:00:19:91
2010-07-28 11:04:02.870000,00:09:42:00:19:91
2010-07-28 11:04:03.510000,00:09:42:00:19:91
2010-07-28 11:04:04.150000,00:09:42:00:19:91
2010-07-28 11:04:04.790000,00:09:42:00:19:91
2010-07-28 11:04:05.430000,00:09:42:00:19:91
2010-07-28 11:04:06.070000,00:09:42:00:19:91
2010-07-28 11:04:06.710000,00:09:42:00:19:91
2010-07-28 11:04:07.350000,00:09:42:00:19:91
2010-07-28 11:04:07.990000,00:09:42:00:19:91
2010-07-28 11:04:08.630000,00:09:42:00:19:91
2010-07-28 11:04:09.270000,00:09:42:00:19:91
2010-07-28 11:04:09.910000,00:09:42:00:19:91
2010-07-28 11:04:10.550000,00:09:42:00:19:91
2010-07-28 11:04:11.190000,00:09:42:00:19:91
2010-07-28 11:04:11.830000,00:09:42:00:19:91
2010-07-28 11:04:12.470000,00:09:42:00:19:91
2010-07-28 11:04:13.110000,00:09:42:00:19:91
2010-07-28 11:04:13.750000,00:09:42:00:19:91
2010-07-28 11:04:14.390000,00:09:42:00:19:91
2010-07-28 11:04:15.030000,00:09:42:00:19:91
2010-07-28 11:04:15.670000,00:09:42:00:19:91
2010-07-28 11:04:16.310000,00:09:42:00:19:91
2010-07-28 11:04:16.950000,00:09:42:00:19:91
2010-07-28 11:04:17.590000,00:09:42:00:19:91
2010-07-28 11:04:18.230000,00:09:42:00:19:91
2010-07-28 11:04:18.870000,00:09:42:00:19:91
2010-07-28 11:04:19.510000,00:09:42:00:19:91
2010-07-28 11:04:20.150000,00:09:42:00:19:91
2010-07-28 11:04:20.790000,00:09:42:00:19:91
2010-07-28 11:04:21.430000,00:09:42:00:19:91
2010-07-28 11:04:22.070000,00:09:42:00:19:91
2010-07-28 11:04:22.710000,00:09:42:00:19:91
2010-07-28 11:04:23.350000,00:09:42:00:19:91
2010-07-28 11:04:23.990000,00:09:42:00:19:91
2010-07-28 11:04:24.630000,00:09:42:00:19:91
2010-07-28 11:04:25.270000,00:09:42:00:19:91
2010-07-28 11:04:25.910000,00:09:42:00:19:91
2010-07-28 11:04:26.550000,00:09:42:00:19:91
2010-07-28 11:04:27.190000,00:09:42:00:19:91
2010-07-28 11:04:27.830000,00:09:42:00:19:91
2010-07-28 11:04:28.470000,00:09:42:00:19:91
2010-07-28 11:04:29.110000,00:09:42:00:19:91
2010-07-28 11:04:29.750000,00:09:42:00:19:91
2010-07-28 11:04:30.390000,00:09:42:00:19:91
2010-07-28 11:04:31.030000,00:09:42:00:19:91
2010-07-28 11:04:31.670000,00:09:42:00:19:91
2010-07-28 11:04:32.310000,00:09:42:00:19:91
2010-07-28 11:04:32.950000,00:09:42:00:19:91
2010-07-28 11:04:33.590000,00:09:42:00:19:91
2010-07-28 11:04:34.230000,00:09:42:00:19:91
2010-07-28 11:04:34.870000,00:09:42:00:19:91
2010-07-28 11:04:35.510000,00:09:42:00:19:91
2010-07-28 11:04:36.150000,00:09:42:00:19:91
2010-07-28 11:04:36.790000,00:09:42:00:19:91
2010-07-28 11:04:37.430000,00:09:42:00:19:91
2010-07-28 11:04:38.070000,00:09:42:00:19:91
2010-07-28 11:04:38.710000,00:09:42:00:19:91
2010-07-28 11:04:39.350000,00:09:42:00:19:91
2010-07-28 11:04:39.990000,00:09:42:00:19:91
2010-07-28 11:04:40.630000,00:09:42:00:19:91
2010-07-28 11:04:41.270000,00:09:42:00:19:91
2010-07-28 11:04:41.910000,00:09:42:00:19:91
2010-07-28 11:04:42.550000,00:09:42:00:19:91
2010-07-28 11:04:43.190000,00:09:42:00:19:91
2010-07-28 11:04:43.830000,00:09:42:00:19:91
2010-07-28 11:04:44.470000,00:09:42:00:19:91
2010-07-28 11:04:45.110000,00:09:42:00:19:91
2010-07-28 11:04:45.750000,00:09:42:00:19:91
2010-07-28 11:04:46.390000,00:09:42:00:19:91
2010-07-28 11:04:47.030000,00:09:42:00:19:91
2010-07-28 11:04:47.670000,00:09:42:00:19:91
2010-07-28 11:04:48.310000,00:09:42:00:19:91
2010-07-28 11:04:48.950000,00:09:42:00:19:91
2010-07-28 11:04:49.590000,00:09:42:00:19:91
2010-07-28 11:04:50.230000,00:09:42:00:19:91
2010-07-28 11:04:50.870000,00:09:42:00:19:91
2010-07-28 11:04:51.510000,00:09:42:00:19:91
2010-07-28 11:04:52.150000,00:09:42:00:19:91
2010-07-28 11:04:52.790000,00:09:42:00:19:91
2010-07-28 11:04:53.430000,00:09:42:00:19:91
2010-07-28 11:04:54.070000,00:09:42:00:19:91
2010-07-28 11:04:54.710000,00:09:42:00:19:91
2010-07-28 11:04:55.350000,00:09:42:00:19:91
2010-07-28 11:04:55.990000,00:09:42:00:19:91
2010-07-28 11:04:56.630000,00:09:42:00:19:91
2010-07-28 11:04:57.270000,00:09:42:00:19:91
2010-07-28 11:04:57.910000,00:09:42:00:19:91
2010-07-28 11:04:58.550000,00:09:42:00:19:91
2010-07-28 11:04:59.190000,00:09:42:00:19:91
2010-07-28 11:04:59.830000,00:09:42:00:19:91
2010-07-28 11:05:00.470000,00:09:42:00:19:91
2010-07-28 11:05:01.110000,00:09:42:00:19:91
2010-07-28 11:05:01.750000,00:09:42:00:19:91
2010-07-28 11:05:02.390000,00:09:42:00:19:91
2010-07-28 11:05:03.030000,00:09:42:00:19:91
2010-07-28 11:05:03.670000,00:09:42:00:19:91
2010-07-28 11:05:04.310000,00:09:42:00:19:91
2010-07-28 11:05:04.950000,00:09:42:00:19:91
2010-07-28 11:05:05.590000,00:09:42:00:19:91
2010-07-28 11:05:06.230000,00:09:42:00:19:91
2010-07-28 11:05:06.870000,00:09:42:00:19:91
2010-07-28 11:05:07.510000,00:09:42:00:19:91
2010-07-28 11:05:08.150000,00:09:42:00:19:91
2010-07-28 11:05:08.790000,00:09:42:00:19:91
2010-07-28 11:05:09.430000,00:09:42:00:19:91
2010-07-28 11:05:10.070000,00:09:42:00:19:91
2010-07-28 11:05:10.710000,00:09:42:00:19:91
2010-07-28 11:05:11.350000,00:09:42:00:19:91
2010-07-28 11:05:11.990000,00:09:42:00:19:91
2010-07-28 11:05:12.630000,00:09:42:00:19:91
2010-07-28 11:05:13.270000,00:09:42:00:19:91
2010-07-28 11:05:13.910000,00:09:42:00:19:91
2010-07-28 11:05:14.550000,00:09:42:00:19:91
2010-07-28 11:05:15.190000,00:09:42:00:19:91
2010-07-28 11:05:15.830000,00:09:42:00:19:91
2010-07-28 11:05:16.470000,00:09:42:00:19:91
