@relation 1811dataset2-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' ax' numeric
@attribute ' ay' numeric
@attribute ' az' numeric
@attribute ' gx' numeric
@attribute ' gy' numeric
@attribute ' gz' numeric
@attribute ' gesture' {Down,Idle,Left,LRollL,LRollR,Right,RollL,RollR,Up}

@data
33,516,884,73,-61,45,LRollR
27,526,885,73,-77,-45,LRollR
32,529,876,73,-44,45,LRollR
33,531,872,90,-44,45,LRollR
39,541,875,73,-44,90,LRollR
35,538,876,73,-44,90,LRollR
33,540,876,90,-44,90,LRollR
23,537,878,73,-44,135,LRollR
32,543,879,90,-44,90,LRollR
24,540,879,73,-61,90,LRollR
23,546,879,90,-61,90,LRollR
27,543,873,90,-77,45,LRollR
35,541,872,90,-77,90,LRollR
33,547,866,90,-77,45,LRollR
27,549,870,90,-61,45,LRollR
26,544,869,90,-61,90,LRollR
15,540,870,106,-61,45,LRollR
14,531,866,90,-61,90,LRollR
18,529,858,106,-77,90,LRollR
26,532,864,90,-77,90,LRollR
20,538,861,106,-61,45,LRollR
18,543,864,106,-61,45,LRollR
18,537,857,106,-61,90,LRollR
5,528,857,106,-61,90,LRollR
15,531,855,106,-61,45,LRollR
21,525,855,106,-61,90,LRollR
29,519,852,106,-61,90,LRollR
35,525,840,123,-28,135,LRollR
26,529,837,106,-44,45,LRollR
18,526,837,106,-28,90,LRollR
8,531,836,123,-28,45,LRollR
6,529,833,106,-44,45,LRollR
9,526,830,106,-44,45,LRollR
20,525,818,90,-44,45,LRollR
27,522,815,90,-44,90,LRollR
30,522,809,73,-44,45,LRollR
32,526,813,73,-28,45,LRollR
32,529,818,73,-12,45,LRollR
15,523,818,57,-28,90,LRollR
6,520,818,40,-28,45,LRollR
6,522,818,24,-44,45,LRollR
11,517,816,40,-28,45,LRollR
21,514,810,24,-44,0,LRollR
23,519,818,24,-28,45,LRollR
18,511,818,7,-28,45,LRollR
20,514,819,24,4,0,LRollR
6,513,824,7,-12,45,LRollR
-3,510,830,-8,4,-45,LRollR
-10,511,831,-8,-12,-45,LRollR
-12,514,831,-8,-12,0,LRollR
-6,516,830,-25,-28,0,LRollR
0,510,825,-25,-28,0,LRollR
6,504,831,-41,-12,0,LRollR
2,502,830,-41,-12,0,LRollR
3,502,833,-41,20,0,LRollR
0,510,836,-41,20,0,LRollR
-18,505,840,-58,36,0,LRollR
-34,499,839,-58,36,0,LRollR
-34,499,834,-58,20,-45,LRollR
-34,493,833,-58,4,0,LRollR
-27,486,831,-58,20,0,LRollR
-27,477,831,-74,20,0,LRollR
-28,477,825,-74,36,45,LRollR
-27,469,830,-90,36,0,LRollR
-30,474,824,-90,52,45,LRollR
-37,474,819,-107,52,90,LRollR
-39,472,818,-123,69,45,LRollR
-40,463,812,-140,52,0,LRollR
-40,459,807,-156,69,0,LRollR
-37,463,803,-173,52,0,LRollR
-36,472,804,-173,69,-45,LRollR
-43,471,807,-189,85,-45,LRollR
-42,463,801,-222,85,-45,LRollR
-46,460,795,-239,85,0,LRollR
-51,460,791,-255,85,0,LRollR
-49,456,795,-288,85,0,LRollR
-42,439,801,-305,101,0,LRollR
-45,427,821,-338,101,0,LRollR
-42,418,848,-354,101,45,LRollR
-57,418,869,-354,85,-45,LRollR
-54,412,870,-371,101,0,LRollR
-45,405,866,-387,85,0,LRollR
-43,402,858,-404,101,-90,LRollR
-45,397,855,-404,118,-90,LRollR
-40,385,842,-436,118,-135,LRollR
-30,387,845,-453,134,-135,LRollR
-46,387,851,-469,134,-181,LRollR
-58,381,864,-502,150,-181,LRollR
-76,376,884,-519,134,-135,LRollR
-91,358,900,-519,134,-135,LRollR
-99,360,903,-552,101,-226,LRollR
-103,361,908,-552,85,-135,LRollR
-114,355,945,-585,36,-181,LRollR
-111,327,977,-601,4,-181,LRollR
-109,313,1017,-601,4,-181,LRollR
-105,303,1035,-601,-12,-135,LRollR
-94,289,1035,-585,-12,-135,LRollR
-94,270,1055,-585,4,-181,LRollR
-115,252,1065,-568,4,-135,LRollR
-133,225,1100,-552,4,-181,LRollR
-157,210,1130,-552,-61,-271,LRollR
-157,198,1139,-502,-44,-135,LRollR
-144,204,1131,-469,-44,-90,LRollR
-127,202,1139,-453,-44,-135,LRollR
-148,190,1143,-420,-44,-135,LRollR
-162,171,1146,-404,-28,-90,LRollR
-147,166,1154,-371,-28,-135,LRollR
-144,156,1145,-338,-12,-90,LRollR
-142,160,1140,-305,20,-45,LRollR
-162,157,1143,-272,20,-45,LRollR
-172,150,1139,-272,4,-45,LRollR
-174,153,1128,-239,4,0,LRollR
-174,151,1125,-222,4,-90,LRollR
-169,142,1118,-206,-12,-45,LRollR
-168,138,1107,-173,-12,0,LRollR
-168,127,1110,-173,-28,0,LRollR
-166,112,1106,-140,-28,-45,LRollR
-168,102,1104,-123,-28,0,LRollR
-163,93,1101,-107,-28,0,LRollR
-157,96,1101,-90,-28,45,LRollR
-168,94,1091,-74,-28,45,LRollR
-165,94,1088,-41,-12,0,LRollR
-165,94,1080,-25,4,45,LRollR
-169,97,1082,-8,-12,45,LRollR
-178,85,1073,-8,-28,90,LRollR
-174,79,1082,7,-28,90,LRollR
-168,79,1073,24,-44,45,LRollR
-157,79,1064,40,-44,90,LRollR
-156,84,1049,40,-44,90,LRollR
-154,87,1041,57,-28,45,LRollR
-154,87,1035,57,-12,45,LRollR
-163,85,1029,57,-12,90,LRollR
-162,79,1028,73,-12,45,LRollR
-162,93,1028,73,-28,90,LRollR
-165,85,1022,73,-28,90,LRollR
-160,84,1020,73,-28,135,LRollR
-165,81,1019,73,-44,45,LRollR
-159,82,1017,73,-44,45,LRollR
-156,88,1011,73,-28,135,LRollR
-163,88,1014,73,-28,135,LRollR
-165,82,1010,90,-44,90,LRollR
-159,87,1007,90,-28,90,LRollR
-160,82,1010,73,-44,135,LRollR
-159,88,1004,73,-44,135,LRollR
-153,88,1008,106,-28,45,LRollR
-151,84,1010,90,-44,90,LRollR
-154,85,1010,106,-28,135,LRollR
-162,87,1010,90,-28,45,LRollR
-162,91,1008,73,-28,45,LRollR
-160,96,1007,73,-44,90,LRollR
-157,94,1008,90,-44,90,LRollR
-151,87,1017,90,-44,90,LRollR
-150,87,1016,73,-44,90,LRollR
-147,85,1016,90,-28,90,LRollR
-148,88,1014,90,-28,90,LRollR
-144,96,1010,90,-28,90,LRollR
-153,99,1008,90,-28,90,LRollR
-156,96,1010,90,-28,90,LRollR
-151,91,1007,90,-28,90,LRollR
-154,94,1008,90,-44,90,LRollR
-157,91,1007,90,-44,90,LRollR
-153,91,1008,90,-44,90,LRollR
-156,91,1005,90,-28,90,LRollR
-166,91,1014,106,-28,90,LRollR
-162,93,1010,90,-28,90,LRollR
-162,90,1008,90,-28,90,LRollR
-169,93,1007,90,-28,90,LRollR
-172,90,1008,73,-28,135,LRollR
-163,87,1008,90,-44,135,LRollR
-162,87,1011,90,-44,90,LRollR
-160,87,1007,90,-28,90,LRollR
-160,85,1005,73,-44,90,LRollR
-165,87,1005,90,-28,45,LRollR
-166,81,999,90,-28,45,LRollR
-162,82,996,90,-44,45,LRollR
-159,87,989,73,-44,90,LRollR
-154,82,989,90,-28,135,LRollR
-153,88,986,57,-44,90,LRollR
-147,85,986,57,-44,90,LRollR
-145,76,983,40,-44,90,LRollR
-141,75,981,40,-44,135,LRollR
-139,67,983,24,-77,90,LRollR
-138,61,984,7,-93,90,LRollR
-126,64,987,-8,-126,90,LRollR
-109,58,989,-25,-159,135,LRollR
-100,54,993,-41,-175,90,LRollR
-88,48,1001,-74,-240,90,LRollR
71,378,957,-74,-126,-90,LRollR
68,402,956,-58,-126,-90,LRollR
63,424,947,-41,-110,-45,LRollR
44,450,945,-25,-93,-45,LRollR
21,460,947,-8,-77,0,LRollR
15,472,938,-8,-61,0,LRollR
17,490,926,7,-61,0,LRollR
23,496,915,7,-44,0,LRollR
30,511,917,24,-28,0,LRollR
26,516,920,24,-28,45,LRollR
32,529,912,40,-28,45,LRollR
47,541,911,40,-12,45,LRollR
48,541,905,40,-28,90,LRollR
60,537,899,57,-12,45,LRollR
66,525,896,57,-12,90,LRollR
74,513,897,57,4,90,LRollR
77,511,897,73,20,90,LRollR
71,520,894,73,20,90,LRollR
60,526,887,73,4,135,LRollR
50,531,884,73,4,90,LRollR
51,523,873,73,-28,90,LRollR
45,520,870,73,-44,45,LRollR
56,522,873,73,-61,45,LRollR
57,511,876,90,-44,45,LRollR
57,505,884,90,-44,45,LRollR
42,505,882,90,-44,0,LRollR
39,505,879,90,-44,0,LRollR
32,505,879,90,-28,90,LRollR
41,502,875,90,-28,45,LRollR
39,496,875,90,-28,90,LRollR
47,495,872,73,-44,90,LRollR
51,495,875,73,-28,135,LRollR
56,495,876,57,-28,90,LRollR
60,499,882,57,-12,135,LRollR
63,490,890,57,-28,135,LRollR
59,484,890,57,-28,181,LRollR
60,484,887,57,-44,90,LRollR
59,481,882,40,-44,90,LRollR
59,483,882,57,-44,90,LRollR
77,487,879,57,-44,90,LRollR
86,487,890,57,-44,90,LRollR
78,495,890,57,-44,90,LRollR
75,490,894,57,-44,45,LRollR
78,486,897,73,-44,45,LRollR
65,492,906,57,-44,135,LRollR
53,486,900,73,-61,45,LRollR
62,489,903,73,-61,45,LRollR
66,498,896,73,-77,45,LRollR
72,496,894,73,-77,90,LRollR
71,505,893,57,-93,181,LRollR
75,501,896,73,-93,45,LRollR
78,501,902,90,-77,45,LRollR
77,499,903,90,-77,90,LRollR
66,498,899,40,-110,-45,LRollR
66,505,900,90,-77,90,LRollR
59,511,890,90,-61,45,LRollR
57,508,879,90,-77,45,LRollR
59,513,875,90,-77,90,LRollR
53,511,878,90,-77,90,LRollR
54,510,882,90,-77,45,LRollR
51,510,879,90,-77,45,LRollR
44,514,879,90,-61,45,LRollR
38,516,875,90,-61,45,LRollR
29,516,873,90,-93,45,LRollR
24,514,875,73,-93,90,LRollR
36,516,876,73,-93,90,LRollR
53,514,879,90,-77,90,LRollR
53,508,882,73,-77,90,LRollR
45,511,879,90,-61,135,LRollR
47,508,875,73,-61,90,LRollR
44,505,872,90,-61,90,LRollR
53,511,864,73,-77,45,LRollR
56,513,864,73,-61,135,LRollR
56,513,869,73,-61,135,LRollR
57,511,873,73,-61,90,LRollR
72,507,873,90,-61,135,LRollR
75,510,878,90,-44,90,LRollR
71,508,875,73,-44,135,LRollR
65,505,873,73,-44,90,LRollR
66,504,875,90,-44,90,LRollR
63,507,870,73,-44,90,LRollR
57,508,869,57,-77,135,LRollR
66,507,876,73,-77,135,LRollR
77,501,873,57,-93,135,LRollR
80,504,878,73,-93,90,LRollR
95,496,884,73,-77,90,LRollR
89,493,882,73,-93,45,LRollR
84,498,881,73,-77,90,LRollR
92,496,879,73,-77,90,LRollR
89,492,876,73,-77,45,LRollR
80,499,872,57,-93,0,LRollR
80,495,875,57,-77,90,LRollR
81,496,875,40,-93,90,LRollR
86,490,872,57,-77,45,LRollR
95,495,876,73,-77,45,LRollR
89,487,878,57,-93,90,LRollR
89,489,876,73,-77,0,LRollR
93,490,878,57,-93,45,LRollR
99,489,876,57,-77,45,LRollR
89,492,873,57,-77,0,LRollR
80,493,876,57,-93,-45,LRollR
92,492,872,57,-93,-45,LRollR
113,492,866,57,-93,0,LRollR
128,489,873,57,-93,0,LRollR
144,484,878,57,-77,-45,LRollR
137,481,878,57,-61,-45,LRollR
132,474,875,57,-61,-45,LRollR
119,477,881,57,-61,-90,LRollR
102,483,882,73,-61,-90,LRollR
101,477,879,73,-77,-135,LRollR
96,483,873,73,-93,-135,LRollR
104,487,870,73,-110,-135,LRollR
105,483,863,73,-126,-135,LRollR
98,486,869,73,-126,-181,LRollR
96,484,860,90,-110,-181,LRollR
95,487,866,73,-110,-181,LRollR
68,493,866,73,-93,-181,LRollR
62,495,861,57,-93,-135,LRollR
59,493,864,57,-93,-181,LRollR
35,498,866,40,-93,-135,LRollR
33,504,866,40,-93,-181,LRollR
45,499,863,24,-110,-181,LRollR
38,499,861,40,-93,-181,LRollR
44,495,860,40,-93,-226,LRollR
47,487,860,40,-61,-226,LRollR
35,478,866,24,-44,-226,LRollR
26,475,869,24,-44,-135,LRollR
38,471,870,24,-44,-135,LRollR
48,469,864,24,-28,-135,LRollR
57,463,854,40,-12,-181,LRollR
54,456,843,24,-12,-181,LRollR
51,448,830,24,-12,-181,LRollR
53,454,822,7,-12,-135,LRollR
48,474,819,-8,-12,-181,LRollR
38,481,821,-25,-28,-181,LRollR
29,483,821,-41,-28,-226,LRollR
21,469,825,-58,-28,-271,LRollR
15,462,836,-74,-44,-271,LRollR
20,445,834,-90,-28,-271,LRollR
12,435,834,-90,-44,-271,LRollR
6,444,824,-107,-28,-271,LRollR
-9,447,824,-123,-28,-271,LRollR
-31,450,819,-140,-28,-316,LRollR
-52,456,824,-156,-28,-271,LRollR
-66,447,825,-173,-28,-316,LRollR
-73,432,830,-173,-12,-226,LRollR
-76,423,836,-206,-28,-316,LRollR
-91,420,837,-222,-12,-226,LRollR
-106,430,845,-222,-12,-271,LRollR
-114,433,845,-239,4,-181,LRollR
-130,432,849,-255,4,-181,LRollR
-145,421,860,-321,-44,-135,LRollR
-154,406,866,-288,-12,-181,LRollR
-148,400,866,-305,-12,-90,LRollR
-133,399,872,-321,4,-45,LRollR
-120,402,866,-321,36,-90,LRollR
-118,402,878,-338,52,-45,LRollR
-129,396,890,-354,69,0,LRollR
-138,387,894,-354,101,0,LRollR
-141,375,897,-371,101,0,LRollR
-153,372,891,-387,101,45,LRollR
-156,361,893,-387,85,0,LRollR
-162,355,899,-387,85,45,LRollR
-177,361,896,-420,69,90,LRollR
-187,364,905,-420,52,45,LRollR
-192,361,918,-436,36,45,LRollR
-193,352,918,-453,52,90,LRollR
-177,343,936,-469,52,181,LRollR
-186,331,944,-469,69,226,LRollR
-195,318,947,-469,85,226,LRollR
-201,310,951,-469,101,226,LRollR
-199,292,962,-486,85,271,LRollR
-196,282,972,-486,101,226,LRollR
-193,276,983,-486,118,271,LRollR
-151,273,1008,-469,118,316,LRollR
-135,288,1023,-469,150,362,LRollR
-129,280,1044,-453,167,362,LRollR
-133,268,1055,-420,199,362,LRollR
-150,256,1058,-420,183,362,LRollR
-163,240,1056,-404,167,362,LRollR
-163,225,1052,-404,118,362,LRollR
-165,214,1052,-387,101,407,LRollR
-129,193,1071,-371,69,316,LRollR
-70,184,1088,-354,85,316,LRollR
-51,187,1097,-338,118,316,LRollR
-37,177,1101,-321,167,362,LRollR
-51,180,1098,-288,199,316,LRollR
-63,172,1088,-272,232,271,LRollR
-84,162,1098,-255,232,316,LRollR
-106,147,1103,-239,199,271,LRollR
-117,136,1104,-239,134,226,LRollR
-109,136,1101,-206,85,226,LRollR
-106,133,1101,-206,20,226,LRollR
-91,129,1101,-206,-12,226,LRollR
-66,126,1103,-173,-12,181,LRollR
-58,117,1104,-173,4,226,LRollR
-51,112,1100,-156,20,181,LRollR
-69,105,1094,-123,52,135,LRollR
-73,99,1088,-123,36,181,LRollR
-82,97,1088,-90,36,181,LRollR
-91,96,1089,-107,4,135,LRollR
-93,94,1092,-90,-12,135,LRollR
-94,94,1085,-74,-28,135,LRollR
-88,94,1082,-58,-44,135,LRollR
-93,97,1079,-41,-61,135,LRollR
-88,99,1068,-41,-61,135,LRollR
-99,97,1058,-41,-44,181,LRollR
-111,84,1052,-25,-44,90,LRollR
-118,81,1062,-25,-44,135,LRollR
-117,75,1058,-8,-28,90,LRollR
-123,81,1062,7,-28,90,LRollR
-136,82,1059,24,-28,90,LRollR
-141,82,1049,24,-28,90,LRollR
-145,79,1046,40,-44,90,LRollR
-144,82,1028,40,-61,90,LRollR
-147,81,1032,40,-61,90,LRollR
-150,73,1028,57,-61,90,LRollR
-142,70,1026,57,-44,90,LRollR
-139,72,1023,57,-44,90,LRollR
-145,72,1023,57,-28,90,LRollR
-139,81,1023,57,-28,90,LRollR
-145,76,1017,57,-44,90,LRollR
-144,70,1011,57,-61,90,LRollR
-129,72,1008,57,-77,45,LRollR
-117,72,1008,57,-77,90,LRollR
-105,75,1016,57,-77,90,LRollR
-102,72,1011,57,-77,90,LRollR
-102,72,1014,57,-77,90,LRollR
-100,67,1020,57,-77,90,LRollR
-99,69,1025,57,-77,45,LRollR
167,846,363,-272,-28,-90,Right
182,870,378,-255,-44,-45,Right
188,882,402,-255,-44,-90,Right
183,885,423,-255,-28,-90,Right
174,894,438,-222,20,-135,Right
159,898,462,-222,36,-90,Right
143,904,486,-189,85,-135,Right
123,909,509,-173,118,-90,Right
107,912,528,-156,118,-90,Right
81,922,531,-140,134,-45,Right
84,927,533,-107,134,-90,Right
81,936,536,-107,118,-45,Right
63,928,525,-90,101,-45,Right
62,925,519,-90,69,-45,Right
75,918,507,-90,52,0,Right
102,915,494,-90,36,45,Right
129,915,471,-107,52,45,Right
144,904,461,-107,69,45,Right
147,897,449,-107,85,0,Right
143,885,440,-123,134,45,Right
126,880,440,-140,150,90,Right
117,873,438,-140,167,45,Right
120,870,446,-173,150,45,Right
93,852,440,-206,118,45,Right
87,841,443,-222,101,45,Right
93,828,443,-239,85,45,Right
95,817,440,-255,69,0,Right
116,805,444,-288,52,0,Right
120,799,441,-305,52,0,Right
126,795,441,-338,69,0,Right
120,786,449,-338,85,-90,Right
119,781,447,-387,85,-90,Right
120,778,464,-404,101,-90,Right
108,762,465,-436,85,-90,Right
108,759,467,-453,101,-135,Right
105,765,473,-469,85,-135,Right
77,751,485,-486,85,-181,Right
56,751,492,-519,52,-181,Right
56,744,497,-552,36,-181,Right
60,742,498,-568,4,-226,Right
78,739,509,-601,4,-226,Right
96,733,516,-618,20,-271,Right
96,717,551,-651,36,-271,Right
59,693,576,-667,36,-316,Right
38,669,585,-684,52,-271,Right
44,672,609,-700,36,-362,Right
14,666,614,-733,20,-316,Right
-1,651,611,-717,36,-407,Right
27,649,615,-766,-12,-362,Right
20,634,651,-749,20,-407,Right
3,610,662,-799,-12,-497,Right
5,606,701,-799,-12,-543,Right
-18,597,717,-782,20,-497,Right
-18,588,725,-782,69,-497,Right
-19,586,725,-766,85,-497,Right
-22,583,717,-782,134,-497,Right
-48,565,762,-782,150,-588,Right
-130,534,783,-782,118,-543,Right
-150,513,809,-782,85,-588,Right
-147,540,842,-782,20,-543,Right
-150,552,843,-782,-28,-497,Right
-111,559,849,-782,-61,-497,Right
-111,552,854,-782,-61,-497,Right
-108,520,881,-782,-44,-497,Right
-157,490,921,-766,-44,-543,Right
-181,454,939,-749,-44,-452,Right
-153,456,966,-749,-61,-497,Right
-153,457,966,-733,-61,-452,Right
-136,462,945,-717,-44,-497,Right
-124,486,933,-717,-28,-497,Right
-129,474,936,-700,4,-452,Right
-171,445,972,-700,-28,-452,Right
-229,400,1025,-700,-44,-362,Right
-255,370,1043,-684,-93,-407,Right
-232,360,1058,-667,-142,-362,Right
-198,361,1065,-618,-159,-362,Right
-180,352,1064,-618,-159,-362,Right
-175,342,1082,-601,-159,-271,Right
-190,313,1083,-568,-159,-316,Right
-193,297,1083,-552,-126,-181,Right
-195,283,1085,-535,-126,-271,Right
-196,268,1085,-502,-126,-271,Right
-214,262,1095,-486,-126,-226,Right
-220,238,1106,-469,-126,-181,Right
-210,228,1119,-420,-126,-226,Right
-207,219,1125,-436,-159,-271,Right
-190,210,1115,-371,-93,-135,Right
-184,207,1104,-338,-77,-181,Right
-193,196,1094,-305,-44,-135,Right
-199,196,1089,-272,-28,-181,Right
-216,187,1092,-255,-28,-135,Right
-237,177,1091,-222,-28,-90,Right
-219,172,1103,-206,-28,-45,Right
-213,174,1103,-173,-12,-45,Right
-225,172,1088,-156,-28,-45,Right
-223,175,1070,-123,-44,-90,Right
-216,174,1064,-107,-61,-45,Right
-216,171,1059,-90,-61,-45,Right
-226,178,1065,-74,-77,-45,Right
-223,163,1070,-58,-61,0,Right
-210,157,1058,-41,-61,45,Right
-196,166,1056,-25,-44,-45,Right
-193,169,1056,-8,-44,45,Right
-208,169,1046,7,-12,45,Right
-213,168,1040,7,-12,45,Right
-216,166,1038,24,-28,45,Right
-217,171,1037,24,-44,45,Right
-211,169,1032,40,-28,45,Right
-198,165,1026,57,-44,90,Right
-189,169,1023,57,-44,45,Right
-189,174,1019,57,-44,45,Right
-189,172,1014,73,-44,45,Right
-187,175,1013,73,-28,90,Right
-195,175,1008,73,-28,90,Right
-192,168,1001,73,-12,90,Right
-193,174,1008,73,-28,45,Right
-199,169,1005,73,-44,135,Right
-193,168,999,90,-44,135,Right
-186,175,1001,90,-44,135,Right
-183,172,998,90,-28,90,Right
-178,175,995,90,-28,90,Right
-175,172,995,106,-28,90,Right
-177,172,993,106,-12,90,Right
-180,172,996,90,-12,90,Right
-190,171,993,106,4,45,Right
-195,168,995,90,-12,135,Right
-196,171,990,90,-28,135,Right
-190,174,993,90,-28,135,Right
-187,172,990,90,-44,135,Right
-181,168,990,90,-44,135,Right
-181,169,990,90,-44,45,Right
-175,166,989,106,-12,90,Right
-175,172,989,90,-28,45,Right
-178,174,987,90,-28,90,Right
-181,174,984,123,4,181,Right
-186,174,987,90,-12,135,Right
-184,169,989,57,-44,90,Right
-189,169,992,90,-28,135,Right
-184,165,996,73,-44,135,Right
-180,168,992,90,-44,90,Right
-174,168,990,90,-28,45,Right
-177,169,993,90,-28,45,Right
-175,169,993,90,-28,90,Right
-181,174,998,90,-28,135,Right
-180,172,993,90,-12,90,Right
-174,166,992,90,-28,45,Right
-186,168,989,90,-12,90,Right
-186,168,993,90,-28,45,Right
-180,162,995,90,-28,90,Right
-175,166,992,90,-28,45,Right
-172,166,995,90,-28,90,Right
-183,171,993,90,-28,45,Right
-190,171,990,90,-28,90,Right
-181,175,989,90,-28,45,Right
-172,172,990,90,-28,45,Right
-171,177,993,73,-28,90,Right
-174,172,993,73,-28,45,Right
-177,172,993,73,-28,90,Right
-175,171,999,90,-12,45,Right
-183,169,999,90,-28,90,Right
-181,169,1001,90,-12,90,Right
-184,178,998,73,-28,90,Right
-178,177,995,90,-28,45,Right
-178,175,996,90,-44,0,Right
-180,172,993,90,-28,90,Right
-178,175,998,73,-44,90,Right
-178,174,999,90,-28,90,Right
-175,174,998,73,-44,90,Right
-178,174,998,73,-28,135,Right
-183,175,996,73,-28,0,Right
-187,172,995,73,-12,45,Right
-181,172,995,73,-28,45,Right
-189,172,993,90,-28,90,Right
-192,169,996,90,-28,90,Right
-190,169,996,90,-28,45,Right
-177,175,996,90,-28,45,Right
-177,172,995,90,-28,45,Right
-187,174,995,90,-12,45,Right
-183,171,995,90,-12,181,Right
-187,174,996,90,-28,90,Right
-187,175,996,90,-12,181,Right
-184,171,996,90,-28,90,Right
-180,172,998,57,-44,181,Right
-174,169,996,90,-28,45,Right
-172,174,999,90,-28,45,Right
-183,171,999,90,-28,90,Right
-190,177,990,40,-77,0,Right
-175,178,987,90,-28,90,Right
-172,178,987,90,-28,90,Right
-183,180,984,90,-28,45,Right
-183,172,998,106,-28,90,Right
-180,175,999,90,-28,45,Right
-180,174,998,90,-28,45,Right
-177,168,995,90,-28,90,Right
-177,171,995,90,-28,90,Right
-178,178,995,90,-12,90,Right
-184,180,990,73,-28,90,Right
-187,169,993,90,-28,90,Right
-180,172,993,90,-28,45,Right
-178,175,992,73,-44,90,Right
-178,174,989,73,-44,45,Right
-183,169,989,90,-28,135,Right
-177,175,989,90,-28,90,Right
-183,177,989,90,-28,45,Right
-184,174,990,73,-44,90,Right
-181,178,989,73,-44,90,Right
-178,177,992,73,-61,135,Right
-177,174,986,90,-44,90,Right
-171,177,990,73,-44,45,Right
-174,177,989,73,-28,45,Right
-181,175,986,73,-28,45,Right
-174,175,989,90,-28,90,Right
-187,174,989,57,-44,135,Right
-184,175,990,57,-44,90,Right
-184,175,986,73,-28,90,Right
-174,177,989,73,-28,90,Right
-181,174,987,73,-44,90,Right
-177,180,992,57,-44,135,Right
-177,175,998,57,-44,90,Right
-180,177,996,73,-28,90,Right
-181,181,990,57,-44,135,Right
-180,177,992,40,-61,135,Right
-169,177,995,57,-44,135,Right
-175,175,995,40,-61,181,Right
-174,171,998,57,-61,135,Right
-171,174,996,40,-61,135,Right
-174,174,995,57,-44,135,Right
-172,175,1002,57,-61,90,Right
-177,174,996,73,-44,90,Right
-172,171,999,73,-61,90,Right
-166,169,998,57,-44,90,Right
-169,169,1001,73,-44,45,Right
-166,165,1002,73,-28,45,Right
-165,165,1004,73,-28,90,Right
-172,169,1001,73,-28,90,Right
-180,172,1001,106,4,90,Right
-171,166,995,73,-28,90,Right
-172,174,995,90,-12,90,Right
-174,174,992,73,-28,45,Right
-172,172,992,90,-12,135,Right
-171,171,996,73,-28,90,Right
-168,169,999,73,-28,90,Right
-172,172,999,73,-28,45,Right
-168,168,999,90,-28,90,Right
-162,169,995,73,-28,135,Right
-168,162,992,73,-44,90,Right
-160,162,996,90,-28,90,Right
-159,168,993,73,-28,45,Right
-162,165,995,73,-28,135,Right
-169,168,999,57,-28,135,Right
-175,163,998,73,-28,90,Right
-175,165,996,73,-28,45,Right
-166,160,1001,57,-44,90,Right
-171,162,999,73,-28,90,Right
-165,168,1004,73,-44,45,Right
-172,166,1001,73,-44,45,Right
-168,162,999,73,-28,90,Right
-169,165,1002,90,-28,45,Right
-172,163,999,90,-28,45,Right
-169,162,999,90,-28,45,Right
-174,163,1002,90,-28,45,Right
-174,162,999,90,-28,90,Right
-177,166,1004,90,-28,90,Right
-177,166,1001,90,-44,90,Right
-174,169,998,90,-44,90,Right
-172,163,999,73,-44,90,Right
-168,168,998,90,-44,45,Right
-169,168,999,90,-44,90,Right
-175,171,1001,73,-28,45,Right
-177,168,1001,90,-28,90,Right
-184,169,999,90,-28,45,Right
-183,166,999,90,-44,45,Right
-178,163,998,106,-44,45,Right
-169,169,996,106,-28,90,Right
-169,171,999,106,-28,45,Right
-172,171,996,106,-28,90,Right
-168,175,995,106,-28,90,Right
-172,174,995,106,-28,45,Right
-177,169,995,106,-12,135,Right
-175,169,999,106,-28,90,Right
-180,168,993,90,-28,45,Right
-174,171,993,90,-44,90,Right
-169,172,990,90,-44,90,Right
-163,171,989,106,-44,90,Right
-163,172,989,90,-44,45,Right
-168,172,986,90,-28,90,Right
-166,171,992,90,-28,90,Right
-165,172,987,90,-12,135,Right
-171,171,989,90,-28,45,Right
-168,169,987,90,-12,181,Right
-172,175,981,90,-28,90,Right
-169,175,987,73,-44,90,Right
-171,172,992,73,-44,90,Right
-171,177,993,73,-44,45,Right
-168,166,993,73,-44,90,Right
-165,168,992,73,-28,45,Right
-172,166,992,73,-44,90,Right
-175,171,992,73,-28,90,Right
-166,171,992,57,-44,226,Right
-166,178,992,73,-28,90,Right
-171,171,995,73,-44,45,Right
-165,168,998,73,-44,45,Right
-166,169,998,73,-28,45,Right
-171,166,992,73,-28,90,Right
-168,172,998,73,-44,45,Right
-174,174,996,40,-44,181,Right
-174,172,998,73,-28,45,Right
-174,177,998,73,-44,90,Right
-175,177,998,73,-44,90,Right
-172,175,995,73,-44,90,Right
-172,180,992,73,-44,90,Right
-166,181,993,40,-61,181,Right
-174,178,987,73,-28,135,Right
-186,184,992,73,-28,135,Right
-178,187,992,73,-44,90,Right
-183,189,998,24,-77,135,Right
-181,177,996,57,-61,135,Right
-171,177,999,57,-61,90,Right
-168,181,995,57,-44,90,Right
-181,181,999,57,-44,135,Right
-186,181,996,57,-61,135,Right
-183,177,1001,57,-61,90,Right
-171,177,1001,57,-61,90,Right
-172,175,1008,57,-61,135,Right
-178,169,1008,24,-110,0,Right
-180,171,1002,57,-61,135,Right
-178,177,1002,73,-44,135,Right
-207,178,1001,73,-44,135,Right
-219,178,1002,57,-44,181,Right
-228,187,996,57,-61,135,Right
-237,183,1001,57,-77,226,Right
-238,177,1002,24,-126,90,Right
-226,181,1001,40,-77,226,Right
