@relation 1811teachset2-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' ax' numeric
@attribute ' ay' numeric
@attribute ' az' numeric
@attribute ' gx' numeric
@attribute ' gy' numeric
@attribute ' gz' numeric
@attribute ' gesture' {Down,Idle,Left,LRollL,LRollR,Right,RollL,RollR,Up}

@data
161,256,986,172,558,90,RollR
128,252,984,172,705,181,RollR
81,249,998,189,852,181,RollR
27,243,1002,205,933,226,RollR
-22,247,1002,205,966,181,RollR
-48,252,999,205,998,226,RollR
-78,252,998,222,998,181,RollR
-108,258,978,222,966,181,RollR
-129,262,968,205,933,181,RollR
-153,274,956,189,901,181,RollR
-177,274,947,189,852,181,RollR
-216,280,941,189,786,181,RollR
-241,288,935,172,689,226,RollR
-234,298,929,172,640,135,RollR
-222,294,938,156,574,181,RollR
-240,301,944,156,542,135,RollR
-249,297,956,156,477,181,RollR
-258,298,956,156,428,135,RollR
-258,303,963,156,379,135,RollR
-255,295,956,123,330,181,RollR
-265,297,954,139,297,135,RollR
-249,295,948,156,297,226,RollR
-261,294,941,139,232,135,RollR
-267,297,936,123,199,135,RollR
-267,295,935,123,167,181,RollR
-277,292,936,123,118,135,RollR
-279,291,935,106,69,181,RollR
-279,297,938,106,20,90,RollR
-274,297,941,106,-28,90,RollR
-259,294,939,90,-61,90,RollR
-252,300,935,90,-77,90,RollR
-253,298,932,73,-93,90,RollR
-252,298,929,73,-110,90,RollR
-247,304,932,73,-126,90,RollR
-241,303,935,73,-142,45,RollR
-229,301,936,73,-142,45,RollR
-226,307,936,90,-126,90,RollR
-219,306,936,40,-142,135,RollR
-234,306,942,90,-93,90,RollR
-247,301,944,40,-142,0,RollR
-253,300,944,57,-142,0,RollR
-250,306,944,57,-126,135,RollR
-244,304,953,57,-142,0,RollR
-247,303,944,57,-142,45,RollR
-240,304,944,57,-142,45,RollR
-232,301,942,57,-142,45,RollR
-225,303,944,57,-126,45,RollR
-228,295,948,57,-126,45,RollR
-241,295,956,40,-142,45,RollR
-244,295,956,57,-126,45,RollR
-247,298,951,40,-159,45,RollR
-241,295,948,40,-159,45,RollR
-240,294,951,40,-191,90,RollR
-223,297,951,57,-175,45,RollR
-213,295,951,40,-175,90,RollR
-210,294,957,57,-142,90,RollR
-220,294,959,57,-126,90,RollR
-220,291,959,40,-126,45,RollR
-214,295,962,57,-110,0,RollR
-211,294,960,57,-77,90,RollR
-213,300,956,57,-61,45,RollR
-217,295,953,57,-61,135,RollR
-226,291,960,57,-61,90,RollR
-226,291,963,73,-61,90,RollR
-228,294,957,57,-77,90,RollR
-222,292,963,73,-77,90,RollR
-220,291,965,57,-93,90,RollR
-211,291,965,73,-77,90,RollR
-207,289,960,90,-61,90,RollR
-201,295,959,57,-77,45,RollR
-201,297,959,73,-44,181,RollR
-211,289,959,73,-44,45,RollR
-213,291,959,73,-44,90,RollR
-217,292,962,73,-44,90,RollR
-219,292,966,73,-44,90,RollR
-219,294,959,73,-44,90,RollR
-211,295,957,73,-44,90,RollR
-207,297,954,73,-61,90,RollR
-214,300,954,73,-44,45,RollR
-219,292,954,90,-44,90,RollR
-220,297,959,73,-61,90,RollR
-219,297,960,73,-44,135,RollR
-220,289,953,73,-61,90,RollR
-222,295,957,73,-61,181,RollR
-219,297,957,73,-61,135,RollR
-219,301,957,73,-61,90,RollR
-216,289,956,57,-61,135,RollR
-222,294,957,73,-44,135,RollR
-223,295,957,57,-44,135,RollR
-222,292,960,40,-77,90,RollR
-223,295,959,57,-61,90,RollR
-216,295,956,57,-61,135,RollR
-214,294,957,57,-61,135,RollR
-214,294,956,57,-77,45,RollR
-213,298,956,57,-77,90,RollR
-219,294,957,73,-44,45,RollR
-213,297,956,57,-61,90,RollR
-214,294,957,73,-44,90,RollR
-216,295,957,73,-77,0,RollR
-219,294,956,73,-44,90,RollR
-219,297,954,73,-61,45,RollR
-216,294,948,90,-61,90,RollR
-211,300,945,73,-44,45,RollR
-210,300,947,73,-44,90,RollR
-214,295,953,73,-44,90,RollR
-219,294,954,73,-44,90,RollR
-220,294,959,73,-44,90,RollR
-219,297,954,73,-44,90,RollR
-222,298,959,73,-61,90,RollR
-223,295,956,73,-61,90,RollR
-217,295,956,73,-61,90,RollR
-216,298,951,73,-61,45,RollR
-217,298,954,73,-61,90,RollR
-222,297,957,73,-44,90,RollR
-219,300,962,73,-61,45,RollR
-219,294,959,73,-61,45,RollR
-217,300,962,90,-44,90,RollR
-216,300,954,57,-77,135,RollR
-214,300,956,40,-61,135,RollR
-219,300,953,40,-77,135,RollR
-220,297,951,73,-44,90,RollR
-222,294,951,73,-44,135,RollR
-216,300,948,73,-44,90,RollR
-217,297,954,73,-61,90,RollR
-223,295,953,73,-61,90,RollR
-225,297,956,73,-61,45,RollR
-225,294,956,57,-77,90,RollR
-219,294,954,73,-77,135,RollR
-217,298,959,73,-77,90,RollR
-213,301,960,73,-77,135,RollR
-216,297,960,57,-77,90,RollR
-217,298,962,57,-61,135,RollR
-220,297,965,57,-77,135,RollR
-216,300,966,73,-77,135,RollR
-205,300,962,73,-61,90,RollR
-207,301,956,57,-77,90,RollR
-199,301,953,57,-61,90,RollR
-199,303,951,73,-28,135,RollR
-195,300,947,57,-28,45,RollR
-192,300,947,73,4,45,RollR
-192,301,942,90,4,0,RollR
-187,303,939,73,36,45,RollR
-222,313,918,73,20,45,RollR
-376,334,926,24,-175,45,RollR
267,175,1043,-107,-240,90,RollR
275,199,1017,-90,-175,226,RollR
245,198,1007,-90,-142,135,RollR
183,195,999,-74,-142,90,RollR
225,193,1025,-74,-126,90,RollR
201,225,1035,-41,-77,90,RollR
210,243,1058,-25,-28,90,RollR
192,250,1082,-8,20,90,RollR
102,240,1076,-8,-28,0,RollR
105,228,1059,40,-44,45,RollR
132,228,1047,57,-44,-45,RollR
99,223,1016,40,-77,90,RollR
110,204,1001,90,-77,0,RollR
102,213,995,57,-110,45,RollR
101,207,980,90,-93,0,RollR
140,207,986,90,-110,45,RollR
146,214,983,90,-61,0,RollR
143,220,981,106,4,90,RollR
134,228,978,106,36,90,RollR
120,223,980,106,36,90,RollR
117,211,975,106,20,90,RollR
120,216,972,90,-12,90,RollR
137,216,972,106,-12,90,RollR
158,222,972,106,4,90,RollR
176,220,980,106,52,90,RollR
122,229,990,90,52,90,RollR
77,220,1011,106,4,90,RollR
111,226,1019,106,-12,135,RollR
138,225,1014,123,-28,90,RollR
173,226,1019,123,4,135,RollR
189,235,1014,139,69,90,RollR
212,235,1002,156,150,135,RollR
252,244,984,172,281,135,RollR
311,246,959,172,460,135,RollR
324,247,944,205,689,135,RollR
267,238,947,205,901,135,RollR
155,220,963,222,1015,135,RollR
14,211,980,222,982,135,RollR
-49,219,996,205,852,135,RollR
-51,228,996,205,705,135,RollR
-31,235,990,189,591,135,RollR
-15,255,981,189,525,135,RollR
-1,256,966,172,525,135,RollR
0,256,965,172,525,135,RollR
-13,259,962,172,542,135,RollR
-25,262,962,172,558,135,RollR
-43,267,968,172,574,181,RollR
-57,264,978,189,591,135,RollR
-94,267,987,172,591,135,RollR
-108,271,996,172,574,90,RollR
-120,276,990,172,558,45,RollR
-112,273,989,172,591,90,RollR
-109,277,974,172,591,90,RollR
-138,270,965,156,607,90,RollR
-178,274,957,156,591,90,RollR
-217,268,960,172,558,135,RollR
-246,277,960,123,460,45,RollR
-262,279,968,123,379,45,RollR
-259,286,975,139,297,45,RollR
-249,286,975,156,216,0,RollR
-246,294,968,172,216,135,RollR
-240,294,972,139,134,45,RollR
-225,289,962,156,118,90,RollR
-219,286,954,156,101,90,RollR
-210,288,947,156,101,135,RollR
-199,288,951,156,101,90,RollR
-198,291,944,139,118,135,RollR
-198,292,945,139,118,90,RollR
-210,294,948,139,118,90,RollR
-217,295,951,123,118,135,RollR
-219,292,944,139,134,135,RollR
-214,301,944,106,101,135,RollR
-222,300,944,123,101,90,RollR
-225,303,936,90,85,90,RollR
-235,300,939,106,69,45,RollR
-243,300,936,106,69,90,RollR
-241,304,941,106,20,45,RollR
-234,303,939,106,20,0,RollR
-238,303,945,106,20,90,RollR
-241,300,942,106,20,90,RollR
-235,304,945,106,4,90,RollR
-243,304,933,106,4,90,RollR
-243,304,935,90,-12,90,RollR
-234,307,936,90,-12,90,RollR
-238,306,933,90,-12,90,RollR
-249,309,933,90,-12,90,RollR
-241,307,938,90,-12,90,RollR
-250,307,939,57,-44,45,RollR
-259,309,944,90,-28,90,RollR
-247,303,947,90,-28,135,RollR
-237,304,947,73,-28,45,RollR
-235,304,944,73,-12,90,RollR
-235,310,945,73,4,90,RollR
-249,301,947,73,4,90,RollR
-253,301,947,90,20,90,RollR
-255,303,945,90,20,90,RollR
-256,303,947,90,20,90,RollR
-261,306,944,90,4,90,RollR
-262,312,938,90,4,90,RollR
-256,310,944,90,-12,135,RollR
-262,306,939,73,-28,135,RollR
-256,307,938,73,-61,90,RollR
-255,304,944,73,-61,135,RollR
-264,303,945,57,-61,181,RollR
-261,304,947,73,-77,90,RollR
-255,306,947,57,-93,135,RollR
-246,303,951,73,-77,90,RollR
-249,304,945,40,-110,45,RollR
-250,309,944,57,-77,90,RollR
-247,303,945,57,-93,45,RollR
-253,307,945,57,-77,135,RollR
-247,309,941,40,-93,135,RollR
-241,307,941,40,-93,135,RollR
-247,310,945,40,-93,45,RollR
-246,307,945,40,-93,45,RollR
-250,307,953,73,-77,90,RollR
-259,306,948,57,-110,0,RollR
-255,306,944,57,-110,0,RollR
-250,304,951,73,-93,45,RollR
-249,307,947,73,-110,45,RollR
-250,303,944,73,-93,90,RollR
-244,310,947,73,-93,45,RollR
-238,307,944,73,-93,90,RollR
-240,304,945,73,-77,90,RollR
-243,303,945,73,-61,90,RollR
-246,303,948,73,-61,90,RollR
-247,304,948,73,-61,90,RollR
-243,301,951,73,-77,90,RollR
-244,306,948,73,-61,90,RollR
-244,313,945,73,-61,90,RollR
-244,306,945,73,-61,90,RollR
-241,307,944,73,-61,90,RollR
-244,304,953,73,-61,90,RollR
-247,303,948,73,-61,90,RollR
-241,306,948,73,-77,90,RollR
-250,304,953,73,-77,90,RollR
-256,304,954,90,-93,90,RollR
-244,303,953,90,-93,90,RollR
-243,307,951,90,-77,90,RollR
-237,304,944,90,-77,90,RollR
-234,304,945,90,-61,45,RollR
-235,306,948,90,-61,90,RollR
-240,309,948,90,-44,90,RollR
-243,309,953,106,-44,90,RollR
-240,309,951,90,-44,90,RollR
-241,312,951,106,-44,135,RollR
-241,309,948,106,-44,135,RollR
-244,310,947,106,-44,90,RollR
-246,310,947,90,-61,90,RollR
-232,313,951,90,-61,135,RollR
-237,315,953,90,-77,45,RollR
-234,309,948,90,-61,45,RollR
-231,310,944,90,-61,90,RollR
-228,312,947,106,-61,90,RollR
-229,312,945,90,-61,90,RollR
-225,312,951,90,-61,135,RollR
-243,312,953,90,-44,90,RollR
-238,313,948,90,-61,90,RollR
-234,310,944,90,-61,90,RollR
-237,310,942,90,-61,90,RollR
-237,306,939,90,-77,90,RollR
-235,315,936,90,-77,45,RollR
-234,315,938,90,-77,90,RollR
-232,310,944,73,-77,90,RollR
-232,318,941,73,-61,135,RollR
-235,321,942,90,-61,90,RollR
-235,313,945,73,-61,135,RollR
-240,318,942,73,-44,90,RollR
-237,313,936,73,-61,135,RollR
-238,319,936,73,-61,90,RollR
-241,318,936,57,-77,90,RollR
-246,318,941,73,-61,90,RollR
-241,318,939,57,-77,90,RollR
-235,321,938,57,-77,90,RollR
-235,316,939,73,-61,90,RollR
-243,322,939,40,-77,45,RollR
-238,321,939,73,-61,90,RollR
-238,318,938,73,-77,45,RollR
-234,321,938,73,-44,135,RollR
-232,321,939,73,-44,90,RollR
-235,319,939,57,-44,90,RollR
-232,319,942,73,-44,90,RollR
-240,315,944,73,-44,90,RollR
-240,316,942,57,-61,90,RollR
-234,313,942,40,-61,135,RollR
-235,316,939,73,-44,90,RollR
-229,313,941,40,-77,45,RollR
-231,318,945,73,-44,90,RollR
-238,312,945,57,-61,90,RollR
-234,310,953,57,-61,90,RollR
-240,309,953,57,-61,90,RollR
-241,312,948,57,-61,90,RollR
-225,315,948,57,-61,90,RollR
-220,319,948,57,-61,45,RollR
-214,316,944,57,-61,45,RollR
-220,313,944,57,-44,45,RollR
-223,312,944,73,-28,90,RollR
-229,313,935,57,-28,45,RollR
-243,313,918,57,-44,45,RollR
-354,324,900,40,-175,45,RollR
-240,186,945,205,52,-45,Up
-252,193,959,205,52,-45,Up
-268,195,960,205,52,-45,Up
-264,210,954,222,52,-45,Up
-240,226,951,205,36,-45,Up
-238,228,962,205,36,45,Up
-249,231,963,189,20,45,Up
-247,237,968,172,4,135,Up
-240,247,972,172,-12,90,Up
-226,250,965,156,-12,181,Up
-210,259,963,123,-28,90,Up
-207,259,969,123,-28,135,Up
-207,259,965,106,-28,135,Up
-198,261,969,90,-12,135,Up
-202,258,968,90,-12,135,Up
-202,253,974,73,-12,135,Up
-202,246,977,73,-12,135,Up
-204,232,972,73,-12,90,Up
-208,234,969,73,-28,90,Up
-223,220,972,73,-28,135,Up
-213,213,974,73,-44,45,Up
-208,220,981,73,-28,45,Up
-210,223,978,73,-28,45,Up
-213,222,989,73,-28,90,Up
-226,214,989,73,-28,90,Up
-216,211,983,73,-28,45,Up
-208,216,984,90,-28,90,Up
-207,213,977,90,-12,135,Up
-214,222,969,90,-12,90,Up
-210,222,972,73,-12,90,Up
-217,222,977,90,-12,90,Up
-220,210,975,90,-28,90,Up
-210,214,972,106,-28,90,Up
-204,216,972,90,-28,90,Up
-201,223,965,106,-12,90,Up
-211,226,957,123,4,90,Up
-208,222,966,106,-12,45,Up
-210,222,965,106,4,90,Up
-211,222,960,106,-12,0,Up
-205,226,957,106,20,90,Up
-213,225,954,90,4,45,Up
-214,229,954,90,4,45,Up
-223,237,959,73,-12,90,Up
-229,237,959,90,-12,45,Up
-222,240,962,73,-28,90,Up
-220,249,963,73,-12,45,Up
-219,246,960,57,-28,45,Up
-220,249,975,57,-12,45,Up
-241,240,977,40,-28,90,Up
-241,237,978,40,-28,135,Up
-235,237,983,24,-44,45,Up
-237,240,989,24,-44,90,Up
-237,235,990,24,-61,90,Up
-241,228,1001,7,-77,135,Up
-249,223,998,7,-61,90,Up
-241,225,999,7,-93,45,Up
-241,229,1004,24,-61,90,Up
-244,222,1004,7,-93,45,Up
-246,222,1002,24,-61,135,Up
-246,228,996,24,-77,135,Up
-252,225,989,24,-77,90,Up
-243,222,987,57,-77,45,Up
-237,226,984,57,-61,45,Up
-231,222,987,24,-77,45,Up
-237,223,986,57,-44,90,Up
-237,225,990,57,-61,0,Up
-238,213,990,57,-44,0,Up
-232,220,980,90,-12,90,Up
-232,225,974,90,-12,90,Up
-246,234,965,90,-28,45,Up
-241,232,965,90,-28,90,Up
-234,235,963,73,-44,90,Up
-234,232,962,73,-44,90,Up
-228,235,968,73,-44,45,Up
-232,225,968,73,-28,90,Up
-228,225,974,73,-28,90,Up
-234,228,977,73,-28,90,Up
-240,226,978,73,-28,90,Up
-241,226,975,73,-28,90,Up
-240,228,972,73,-28,90,Up
-241,231,972,73,-28,90,Up
-247,226,978,73,-44,90,Up
-246,225,981,73,-61,90,Up
-238,229,984,57,-61,90,Up
-237,231,986,73,-61,90,Up
-238,231,978,73,-44,90,Up
-231,229,984,73,-44,90,Up
-235,226,984,73,-44,90,Up
-238,225,981,73,-44,90,Up
-238,223,983,73,-44,90,Up
-237,228,977,73,-44,90,Up
-237,231,981,90,-44,90,Up
-237,226,978,90,-44,90,Up
-228,226,983,73,-61,90,Up
-226,228,981,90,-61,90,Up
-237,228,978,90,-61,90,Up
-228,231,974,90,-44,90,Up
-226,232,974,73,-44,90,Up
-234,229,974,73,-44,90,Up
-231,223,977,73,-44,90,Up
-241,223,978,73,-61,45,Up
-240,225,974,73,-61,135,Up
-238,220,972,90,-44,45,Up
-244,226,969,73,-61,90,Up
-237,222,969,90,-77,45,Up
-234,222,978,73,-77,90,Up
-228,222,978,90,-44,45,Up
-232,222,980,90,-44,135,Up
-228,217,975,90,-28,135,Up
-234,219,974,73,-44,90,Up
-235,219,974,73,-28,135,Up
-237,222,972,73,-28,181,Up
-240,222,980,73,-44,90,Up
-241,220,977,73,-44,90,Up
-231,220,969,73,-61,90,Up
-226,225,974,57,-61,135,Up
-231,223,966,73,-61,135,Up
-226,228,974,73,-61,135,Up
-228,223,975,73,-61,90,Up
-222,225,969,73,-44,90,Up
-222,225,972,57,-44,90,Up
-223,231,975,57,-44,90,Up
-234,225,977,73,-44,90,Up
-235,228,974,57,-44,90,Up
-232,222,978,40,-77,45,Up
-237,222,975,57,-61,90,Up
-229,220,977,73,-77,45,Up
-228,226,977,57,-77,135,Up
-226,226,981,73,-61,45,Up
-223,223,977,57,-61,90,Up
-229,223,980,73,-44,90,Up
-231,226,974,57,-44,135,Up
-229,229,975,73,-44,90,Up
-229,232,977,40,-61,45,Up
-232,225,980,73,-28,90,Up
-234,222,984,57,-61,45,Up
-243,220,986,90,-44,90,Up
-231,226,977,73,-61,90,Up
-225,225,977,90,-44,90,Up
-228,234,977,90,-61,90,Up
-225,234,977,73,-44,90,Up
-225,231,978,73,-44,90,Up
-235,228,978,73,-44,90,Up
-231,229,980,73,-44,90,Up
-240,228,980,73,-44,90,Up
-237,222,977,73,-61,90,Up
-232,222,972,90,-44,90,Up
-232,223,969,73,-61,90,Up
-231,228,972,73,-44,90,Up
-234,222,974,73,-61,90,Up
-234,220,974,73,-44,181,Up
-232,216,969,73,-61,135,Up
-237,219,966,73,-44,90,Up
-234,220,965,57,-44,135,Up
-225,225,966,57,-61,181,Up
-235,225,968,40,-61,135,Up
-234,223,968,57,-44,135,Up
-241,223,962,40,-61,135,Up
-235,225,963,57,-61,135,Up
-240,228,966,57,-61,135,Up
-228,229,966,57,-77,135,Up
-228,229,968,24,-93,135,Up
-226,223,969,40,-61,135,Up
-231,222,972,57,-61,135,Up
-229,222,978,24,-77,45,Up
-229,223,975,24,-77,90,Up
-226,222,978,24,-77,90,Up
-228,226,975,57,-61,135,Up
-231,226,974,24,-77,90,Up
-226,223,974,57,-44,135,Up
-231,226,975,57,-61,135,Up
-232,228,978,24,-77,90,Up
-234,228,977,57,-61,135,Up
-228,231,977,57,-61,135,Up
-228,232,980,24,-77,45,Up
-225,231,978,73,-28,181,Up
-223,225,980,40,-61,45,Up
-219,231,980,40,-61,45,Up
-229,225,975,40,-77,45,Up
-232,232,981,73,-28,226,Up
-231,223,978,73,-28,226,Up
-228,225,983,57,-44,226,Up
-222,229,975,57,-77,0,Up
-228,229,975,40,-61,135,Up
-228,223,974,40,-44,135,Up
-231,225,966,57,-44,135,Up
-226,229,969,40,-44,135,Up
-231,222,972,40,-61,0,Up
-228,223,975,40,-61,135,Up
-234,220,974,40,-61,0,Up
-225,223,974,40,-61,135,Up
-222,219,968,40,-61,0,Up
-217,223,966,24,-61,135,Up
-222,222,963,24,-61,135,Up
-220,219,969,24,-61,135,Up
-222,220,977,24,-61,45,Up
-223,216,972,24,-61,90,Up
-217,214,978,7,-61,135,Up
-217,216,980,24,-61,45,Up
-216,222,977,7,-77,90,Up
-216,228,981,24,-77,0,Up
-217,222,984,7,-77,90,Up
-219,223,986,-8,-93,90,Up
-231,222,1010,24,-93,45,Up
-240,213,1031,-8,-110,90,Up
-247,214,1049,40,-126,45,Up
-237,222,1055,24,-159,90,Up
-232,229,1071,73,-142,45,Up
-238,226,1100,40,-175,90,Up
-247,216,1133,73,-175,90,Up
-103,784,525,-206,-110,-271,Up
-141,786,582,-239,-126,-271,Up
-162,781,626,-255,-159,-271,Up
-172,795,635,-255,-159,-271,Up
-150,807,629,-272,-175,-316,Up
-133,817,621,-272,-142,-271,Up
-132,825,594,-321,-126,-271,Up
-130,829,591,-321,-77,-226,Up
-145,825,600,-354,-61,-226,Up
-178,810,624,-371,-28,-135,Up
-199,792,668,-404,-61,-181,Up
-235,757,717,-420,-93,-181,Up
-243,735,713,-420,-110,-135,Up
-216,730,695,-436,-142,-90,Up
-183,732,671,-436,-159,-135,Up
-166,711,650,-469,-142,-90,Up
-172,691,629,-469,-126,-135,Up
-163,684,608,-502,-77,-45,Up
-160,676,621,-502,-77,-90,Up
-180,658,627,-535,-61,-90,Up
-186,640,671,-552,-61,-135,Up
-235,615,740,-568,-77,-45,Up
-261,580,750,-552,-93,-45,Up
-232,597,750,-552,-110,-90,Up
-214,606,719,-568,-126,-45,Up
-193,607,677,-568,-110,-90,Up
-162,610,654,-585,-93,-45,Up
-172,609,675,-618,-77,-90,Up
-196,589,704,-634,-44,-45,Up
-225,567,777,-634,-61,-45,Up
-258,540,828,-651,-93,0,Up
-246,535,822,-651,-110,0,Up
-208,541,819,-651,-126,0,Up
-202,538,798,-651,-126,0,Up
-183,532,797,-667,-110,0,Up
-175,529,804,-667,-110,0,Up
-178,513,857,-684,-93,0,Up
-219,484,899,-667,-110,0,Up
-232,468,915,-667,-126,0,Up
-219,463,926,-651,-142,0,Up
-216,457,947,-651,-159,0,Up
-226,429,929,-634,-142,0,Up
-205,420,942,-634,-159,0,Up
-220,391,966,-618,-159,0,Up
-213,369,969,-618,-159,45,Up
-228,351,1032,-585,-159,0,Up
-267,321,1035,-552,-142,45,Up
-262,322,1014,-519,-159,45,Up
-219,346,996,-502,-159,45,Up
-204,352,977,-486,-142,0,Up
-184,349,974,-469,-110,45,Up
-202,328,1007,-469,-126,90,Up
-217,303,1016,-436,-110,0,Up
-211,300,1028,-436,-126,45,Up
-216,298,1025,-404,-126,45,Up
-204,291,1025,-404,-142,90,Up
-189,295,1017,-371,-126,45,Up
-187,298,1014,-354,-110,45,Up
-180,295,1011,-354,-126,45,Up
-181,280,1022,-338,-110,90,Up
-184,270,1025,-338,-110,45,Up
-174,270,1044,-305,-110,90,Up
-195,252,1052,-305,-126,90,Up
-193,240,1049,-272,-110,90,Up
-183,240,1043,-255,-126,45,Up
-175,235,1043,-255,-142,45,Up
-175,231,1035,-222,-126,45,Up
-171,223,1041,-222,-142,45,Up
-186,222,1040,-206,-126,0,Up
-186,216,1041,-173,-110,0,Up
-190,208,1047,-173,-110,45,Up
-204,202,1040,-156,-110,0,Up
-204,202,1040,-123,-93,90,Up
-213,201,1029,-107,-93,90,Up
-210,201,1025,-107,-93,45,Up
-201,199,1022,-74,-77,90,Up
-192,199,1014,-74,-93,45,Up
-196,196,1020,-58,-93,45,Up
-196,193,1014,-58,-77,45,Up
-192,195,1017,-58,-77,90,Up
-190,198,1008,-41,-77,90,Up
-190,201,999,-41,-77,45,Up
-180,208,998,-25,-77,90,Up
-177,207,996,-25,-61,90,Up
-177,208,989,-41,-61,90,Up
-174,204,986,-25,-44,90,Up
-174,199,995,-41,-44,135,Up
-187,193,990,-41,-44,90,Up
-181,192,989,-41,-44,135,Up
-183,190,999,-41,-61,90,Up
-195,183,999,-41,-77,90,Up
-192,181,995,-41,-93,90,Up
-184,184,990,-58,-110,45,Up
-171,181,989,-41,-93,135,Up
-163,180,993,-25,-93,90,Up
-169,180,1001,-25,-77,90,Up
-168,180,1001,-25,-77,90,Up
-172,174,1007,-25,-77,90,Up
-178,168,1007,-25,-77,90,Up
-184,163,1005,-25,-77,90,Up
-175,160,1001,-8,-77,45,Up
-168,166,998,-8,-93,90,Up
-163,168,999,-8,-77,90,Up
-159,168,999,-25,-77,90,Up
-162,166,999,-8,-44,135,Up
-169,168,1007,-25,-77,90,Up
-177,171,1011,7,-61,135,Up
-181,165,1014,-8,-61,181,Up
-174,163,1011,-8,-77,90,Up
-165,159,1017,-8,-77,135,Up
-160,160,1019,-8,-77,90,Up
-160,157,1020,7,-77,135,Up
-169,154,1017,7,-61,90,Up
-166,156,1017,7,-77,90,Up
-166,159,1017,24,-61,90,Up
-165,153,1022,24,-77,90,Up
-163,147,1025,24,-77,135,Up
-154,151,1028,24,-77,90,Up
-151,151,1035,57,-61,181,Up
-154,148,1031,40,-61,90,Up
-153,145,1047,57,-61,90,Up
-160,141,1047,57,-61,181,Up
-169,135,1047,73,-77,135,Up
-157,135,1041,73,-77,135,Up
-147,141,1035,73,-93,135,Up
-144,151,1031,90,-93,90,Up
-141,150,1031,106,-61,135,Up
-147,156,1028,106,-77,45,Up
-144,159,1031,106,-44,135,Up
-150,163,1026,123,-61,0,Up
-85,682,747,-272,-12,-45,Up
-87,684,753,-255,4,-45,Up
-84,699,774,-239,36,-45,Up
-94,691,777,-239,36,-45,Up
-90,687,776,-206,52,-45,Up
-87,693,786,-222,36,-45,Up
-96,684,798,-206,20,-45,Up
-99,669,798,-222,-12,-90,Up
-75,673,798,-189,4,-45,Up
-72,672,795,-206,-28,-45,Up
-60,664,779,-222,-28,-45,Up
-40,667,761,-222,-12,0,Up
-19,663,750,-222,4,0,Up
-31,654,758,-255,20,0,Up
-64,630,792,-255,20,0,Up
-96,613,809,-272,-12,0,Up
-90,607,819,-255,-12,0,Up
-84,607,818,-272,-44,0,Up
-87,607,801,-272,-61,0,Up
-79,609,792,-288,-77,-45,Up
-82,603,809,-272,-61,45,Up
-99,586,812,-288,-77,-45,Up
-91,583,825,-288,-77,0,Up
-99,564,863,-272,-61,-45,Up
-120,547,872,-255,-61,-45,Up
-111,553,861,-288,-93,45,Up
-96,564,848,-288,-77,45,Up
-90,574,828,-239,-28,90,Up
-97,570,839,-288,-61,-45,Up
-129,555,848,-255,-44,0,Up
-136,549,858,-255,-61,45,Up
-123,541,860,-255,-93,0,Up
-111,540,854,-255,-93,-90,Up
-99,537,855,-255,-93,0,Up
-106,523,863,-239,-77,-90,Up
-117,513,866,-255,-61,-45,Up
-114,514,869,-222,-28,0,Up
-112,520,864,-222,-12,0,Up
-115,514,858,-239,-28,-90,Up
-138,507,872,-222,-28,-45,Up
-145,501,872,-222,-28,0,Up
-129,496,879,-222,-44,-45,Up
-132,492,885,-222,-61,-45,Up
-127,490,879,-222,-61,-45,Up
-115,487,879,-222,-61,-45,Up
-114,486,875,-222,-44,-45,Up
-108,481,869,-222,-28,-45,Up
-114,478,873,-222,-12,0,Up
-118,472,885,-222,-12,0,Up
-136,463,894,-239,-12,0,Up
-136,462,899,-239,-28,0,Up
-123,457,894,-239,-28,-45,Up
-130,456,900,-239,-44,-45,Up
-126,450,900,-255,-44,-45,Up
-138,435,906,-239,-44,-45,Up
-135,426,897,-255,-44,-45,Up
-126,426,891,-255,-44,-45,Up
-108,432,884,-255,-12,-45,Up
-117,429,885,-272,-12,-45,Up
-126,414,908,-272,4,-45,Up
-144,406,923,-272,-12,-45,Up
-156,390,924,-272,-12,-90,Up
-163,385,939,-272,-28,-45,Up
-160,375,942,-255,-44,-45,Up
-160,372,953,-255,-44,-45,Up
-159,360,965,-255,-44,0,Up
-165,355,968,-239,-44,0,Up
-160,348,972,-239,-44,0,Up
-168,343,978,-239,-61,-45,Up
-162,340,972,-222,-44,0,Up
-156,346,977,-222,-44,0,Up
-160,340,990,-222,-44,-45,Up
-180,330,999,-206,-44,-45,Up
-183,324,1002,-189,-61,-45,Up
-177,327,996,-173,-61,-45,Up
-163,328,990,-173,-61,-45,Up
-159,327,980,-156,-61,-45,Up
-162,322,977,-156,-61,0,Up
-151,324,981,-140,-44,-45,Up
-157,319,981,-140,-44,0,Up
-154,321,977,-140,-28,0,Up
-154,312,965,-140,-44,0,Up
-153,318,962,-156,-28,0,Up
-150,312,965,-156,-44,0,Up
-159,306,969,-173,-44,0,Up
-169,286,987,-173,-61,45,Up
-180,276,984,-173,-77,0,Up
-169,268,972,-173,-93,45,Up
-154,274,966,-173,-93,45,Up
-156,273,959,-173,-93,0,Up
-145,273,945,-189,-93,0,Up
-129,273,944,-189,-77,-45,Up
-133,274,944,-206,-61,45,Up
-138,264,959,-206,-44,0,Up
-162,238,975,-206,-28,0,Up
-175,222,996,-206,-44,0,Up
