@relation readyfile-weka.filters.unsupervised.attribute.Remove-R1

@attribute ax numeric
@attribute ay numeric
@attribute az numeric
@attribute gx numeric
@attribute gy numeric
@attribute gz numeric
@attribute Idle {Down,Idle,Up,Right,Left}

@data
347,-234,927,106,-28,90,Right
347,-234,923,123,4,90,Right
353,-233,924,123,-28,135,Right
356,-240,923,106,4,45,Right
360,-239,927,123,4,45,Right
348,-237,926,123,4,90,Right
389,-68,941,90,-28,90,Right
392,-68,939,106,-28,90,Right
392,-60,950,90,-28,90,Right
387,-62,932,73,-44,90,Right
390,-60,939,73,-44,135,Right
392,-63,936,90,-44,90,Right
348,-246,935,90,-61,0,Right
353,-248,935,123,-28,90,Right
345,-245,932,106,-44,90,Right
357,-251,935,106,-28,45,Right
363,-254,935,90,-61,45,Right
359,-251,930,90,-44,0,Right
369,-246,926,123,-28,45,Right
368,-249,926,106,-44,45,Right
366,-242,929,106,-12,90,Right
351,-246,927,106,-61,0,Right
362,-249,926,106,-61,45,Right
399,-65,935,73,-44,135,Right
402,-66,932,90,-28,90,Right
407,-71,932,90,-28,90,Right
398,-65,935,73,-44,135,Right
395,-65,935,90,-44,90,Right
399,-65,933,73,-44,135,Right
390,-62,936,73,-28,45,Right
393,-71,932,90,-12,135,Right
392,-66,935,73,-12,90,Right
396,-63,935,73,-12,135,Right
402,-68,932,57,-28,45,Right
396,-66,930,57,-28,45,Right
390,-68,939,73,-44,90,Right
390,-65,936,73,-44,135,Right
395,-65,936,90,-28,90,Right
392,-57,942,73,-44,90,Right
387,-59,950,73,-28,135,Right
390,-63,941,73,-44,90,Right
389,-60,941,73,-28,90,Right
386,-62,939,90,-28,135,Right
387,-65,936,73,-28,135,Right
389,-66,941,90,-44,90,Right
390,-69,941,90,-44,90,Right
-7,-236,1019,-107,-240,1267,Right
12,-237,1011,-107,-224,1312,Right
-15,-233,1014,-107,-240,1312,Right
50,-246,989,-90,-224,1267,Right
62,-252,990,-90,-224,1267,Right
35,-240,999,-90,-224,1267,Right
-52,-243,974,-107,-175,1312,Right
-24,-242,969,-107,-175,1402,Right
-58,-240,978,-107,-175,1448,Right
-13,-240,984,-107,-224,1312,Right
-16,-234,995,-123,-240,1357,Right
12,-234,971,-107,-208,1312,Right
131,-263,1017,-25,-142,1131,Right
152,-260,1040,-25,-159,1131,Right
131,-258,1005,-25,-142,1131,Right
125,-276,1050,7,-126,1086,Right
147,-267,1047,24,-110,995,Right
146,-263,1046,-8,-142,1086,Right
62,-251,1008,-74,-208,1221,Right
48,-255,1028,-58,-175,1267,Right
65,-261,998,-90,-224,1221,Right
65,-257,1004,-58,-175,1176,Right
107,-254,1001,-25,-142,1176,Right
36,-260,1025,-25,-159,1267,Right
93,-291,950,90,-44,135,Right
-187,-174,975,-58,-224,1221,Right
81,-296,942,106,-28,181,Right
-172,-201,959,-25,-175,1402,Right
-157,-210,948,-58,-191,1357,Right
-175,-182,975,-58,-208,1267,Right
89,-231,974,90,-110,90,Right
87,-240,968,106,-77,90,Right
105,-230,978,90,-126,45,Right
77,-264,953,106,-28,135,Right
74,-281,948,106,-28,135,Right
83,-249,957,106,-44,90,Right
-84,-233,969,-58,-175,1448,Right
-82,-230,978,-107,-208,1357,Right
-84,-222,974,-90,-240,1312,Right
-72,-224,990,-123,-191,1402,Right
-85,-233,989,-90,-175,1357,Right
-67,-218,978,-90,-175,1402,Right
-112,-218,948,-74,-175,1357,Right
-106,-218,968,-58,-191,1312,Right
-135,-218,948,-74,-175,1357,Right
-67,-216,978,-90,-208,1493,Right
-73,-215,971,-74,-208,1312,Right
278,-242,978,106,36,905,Right
45,-290,975,106,-142,181,Right
287,-239,975,123,52,769,Right
36,-320,957,123,-142,135,Right
33,-329,942,106,-142,181,Right
30,-309,963,123,-142,135,Right
369,-233,957,123,52,633,Right
369,-236,954,123,52,678,Right
371,-227,968,106,52,633,Right
347,-234,954,123,52,769,Right
311,-236,966,139,69,769,Right
366,-237,951,123,52,724,Right
744,-329,1079,-189,101,1176,Right
744,-351,1044,-156,134,1086,Right
32,-341,854,40,-142,226,Right
807,-360,933,-156,36,905,Right
734,-329,905,-173,-12,814,Right
837,-374,953,-156,118,1040,Right
38,-338,903,90,-142,181,Right
36,-342,888,90,-142,181,Right
24,-336,926,123,-110,181,Right
27,-345,864,57,-142,181,Right
29,-348,872,57,-159,226,Right
275,-309,1056,40,-159,633,Right
287,-309,1049,40,-175,633,Right
263,-300,1049,24,-159,678,Right
314,-303,1032,40,-208,452,Right
288,-300,1031,40,-224,362,Right
317,-305,1041,40,-191,452,Right
218,-263,1032,24,-93,859,Right
240,-270,1028,7,-93,859,Right
200,-270,1034,7,-110,995,Right
249,-287,1038,7,-126,814,Right
254,-300,1047,24,-126,769,Right
255,-275,1026,7,-126,769,Right
99,-275,999,90,-208,181,Right
78,-269,981,90,-191,181,Right
125,-270,1010,90,-224,135,Right
392,-237,962,106,52,543,Right
375,-231,965,106,52,588,Right
68,-275,981,106,-175,135,Right
266,-275,1032,57,-256,271,Right
231,-281,1032,57,-256,226,Right
276,-288,1028,40,-240,362,Right
158,-273,1016,73,-240,181,Right
197,-278,1031,73,-256,226,Right
-105,-177,1013,-107,-322,1583,Right
-112,-191,1020,-90,-322,1629,Right
-117,-176,993,-107,-338,1674,Right
-39,-179,1014,-90,-322,1629,Right
-4,-179,1013,-74,-322,1674,Right
-88,-191,1019,-90,-305,1629,Right
-213,-173,966,-58,-387,1493,Right
-189,-176,959,-74,-371,1583,Right
-261,-186,956,-41,-420,1538,Right
-123,-180,944,-90,-354,1583,Right
-117,-176,978,-107,-354,1583,Right
-162,-188,945,-74,-371,1538,Right
93,-195,992,-25,-191,1538,Right
134,-197,974,-25,-191,1538,Right
56,-195,1002,-25,-191,1538,Right
131,-201,1010,-41,-175,1538,Right
123,-206,1023,-25,-175,1448,Right
138,-201,984,-41,-191,1538,Right
-1,-183,1014,-74,-289,1674,Right
-19,-183,1028,-58,-256,1674,Right
5,-185,1005,-74,-322,1629,Right
21,-194,1026,-25,-191,1629,Right
9,-188,1034,-41,-208,1629,Right
315,-219,974,24,-175,181,Right
269,-222,980,-8,-191,45,Right
359,-218,969,7,-191,181,Right
174,-225,996,24,-126,90,Right
159,-234,1002,24,-93,90,Right
221,-221,986,7,-175,45,Right
419,-243,942,90,-12,407,Right
417,-248,941,57,-44,362,Right
413,-236,951,106,20,407,Right
399,-228,953,24,-126,226,Right
380,-222,966,7,-159,181,Right
410,-240,941,40,-93,271,Right
156,-278,984,57,-61,181,Right
147,-270,978,57,-77,181,Right
153,-285,980,57,-44,181,Right
-289,-191,912,-8,-436,1402,Right
-297,-201,942,-25,-436,1493,Right
-307,-194,881,24,-452,1312,Right
140,-254,1011,57,-44,135,Right
126,-263,1014,57,-28,135,Right
141,-240,1013,40,-61,135,Right
132,-288,989,73,-28,181,Right
120,-285,1001,73,-12,181,Right
291,-224,1016,123,-12,633,Right
311,-228,1001,139,-12,452,Right
267,-231,1017,106,-12,588,Right
323,-231,978,139,4,497,Right
335,-227,986,106,-12,362,Right
317,-228,981,139,4,497,Right
248,-254,989,73,-61,678,Right
246,-251,993,73,-61,633,Right
239,-254,996,90,-28,769,Right
249,-239,1013,106,-28,678,Right
264,-237,1013,106,-28,633,Right
248,-246,1004,90,-61,678,Right
266,-230,965,73,-175,45,Right
233,-233,977,73,-175,135,Right
287,-242,963,90,-159,226,Right
161,-225,986,73,-175,90,Right
132,-228,984,73,-159,45,Right
203,-224,980,57,-191,90,Right
347,-234,992,123,-28,316,Right
330,-242,980,123,-61,271,Right
350,-227,993,139,4,362,Right
299,-248,962,106,-126,181,Right
314,-246,974,106,-110,226,Right
141,-230,1020,-8,-126,1176,Right
126,-233,1020,7,-110,1131,Right
164,-228,1004,-8,-142,1221,Right
186,-231,993,7,-93,1086,Right
186,-237,995,24,-93,1086,Right
159,-228,1005,24,-110,1131,Right
117,-215,1037,-8,-142,1357,Right
135,-212,1011,7,-126,1312,Right
119,-206,1035,-8,-126,1493,Right
177,-224,977,-8,-142,1267,Right
164,-230,990,-8,-142,1221,Right
170,-216,992,-8,-126,1312,Right
210,-255,981,40,-61,905,Right
218,-249,1001,40,-61,905,Right
207,-260,972,40,-61,905,Right
209,-252,1014,73,-44,769,Right
215,-252,1008,73,-44,769,Right
218,-251,1014,57,-44,814,Right
182,-237,1010,24,-61,995,Right
168,-243,1010,40,-61,995,Right
189,-236,995,24,-77,1040,Right
212,-249,972,40,-61,995,Right
179,-240,990,57,-61,950,Right
186,-243,987,40,-305,1267,Right
209,-242,969,40,-322,1312,Right
180,-240,998,24,-273,1267,Right
200,-234,993,57,-256,1357,Right
179,-222,1011,73,-224,1402,Right
215,-243,980,57,-289,1357,Right
225,-257,986,57,-175,1131,Right
215,-257,977,40,-175,1176,Right
242,-260,972,57,-159,1131,Right
180,-252,1005,57,-191,1221,Right
168,-249,1002,40,-224,1221,Right
203,-251,989,40,-191,1221,Right
87,-200,1025,57,-240,1583,Right
69,-204,1023,24,-273,1538,Right
108,-206,1020,24,-256,1493,Right
47,-191,1032,24,-305,1538,Right
39,-185,1040,-8,-305,1583,Right
72,-192,1028,24,-273,1629,Right
155,-222,1008,57,-191,1448,Right
153,-218,996,57,-191,1493,Right
164,-224,1008,57,-191,1448,Right
111,-219,1005,57,-208,1538,Right
107,-216,1014,73,-224,1538,Right
138,-218,999,73,-191,1493,Right
381,-65,942,106,4,181,Right
374,-65,942,73,-28,90,Right
381,-65,941,73,-28,90,Right
383,-66,941,73,-12,90,Right
386,-65,941,90,-12,45,Right
381,-68,941,90,-12,90,Right
383,-72,942,90,-28,90,Right
378,-66,936,73,-12,90,Right
381,-68,936,73,-44,45,Right
384,-69,935,90,4,135,Right
383,-60,942,90,-12,90,Right
393,-63,936,90,-12,90,Right
221,-251,986,90,-44,995,Right
216,-257,989,73,-77,1040,Right
240,-249,978,90,-28,995,Right
239,-264,980,57,-126,1040,Right
252,-257,968,57,-142,1086,Right
216,-266,978,73,-110,1086,Right
275,-249,975,106,20,859,Right
284,-254,971,106,4,905,Right
387,-68,935,73,-12,45,Right
278,-237,962,90,-28,950,Right
297,-245,957,90,-12,950,Right
99,-945,563,370,-240,-135,Right
98,-935,567,353,-208,-45,Right
99,-941,548,370,-240,-135,Right
120,-908,579,353,-142,-90,Right
110,-896,585,337,-110,-45,Right
119,-923,570,353,-191,-45,Right
77,-867,498,419,-208,-90,Right
87,-885,515,403,-224,-90,Right
74,-848,470,419,-191,-90,Right
102,-924,525,353,-256,-181,Right
98,-941,536,370,-240,-90,Right
102,-912,522,386,-240,-181,Right
132,-809,603,271,-126,-90,Right
132,-809,588,304,-93,0,Right
125,-806,612,320,-77,0,Right
141,-812,591,287,-77,-45,Right
146,-798,590,287,-61,45,Right
138,-812,590,287,-77,0,Right
114,-860,594,337,-61,-45,Right
99,-846,597,320,-77,0,Right
116,-879,599,337,-77,-45,Right
99,-816,602,287,-110,-45,Right
99,-831,597,304,-77,0,Right
387,-66,935,90,-12,90,Right
386,-66,939,90,-28,45,Right
386,-69,936,73,-12,45,Right
375,-63,941,90,-12,90,Right
383,-66,941,90,-12,90,Right
384,-65,942,90,-28,90,Right
42,-186,1013,-25,-322,1629,Right
42,-185,1001,-25,-305,1583,Right
53,-180,1025,-8,-322,1583,Right
-45,-179,1004,-25,-305,1583,Right
-48,-165,1017,-41,-305,1583,Right
5,-182,995,-25,-289,1583,Right
8,-710,300,403,-126,-90,Right
45,-743,342,403,-142,-90,Right
-15,-663,260,386,-110,-90,Right
60,-806,416,419,-159,-90,Right
68,-827,441,419,-175,-90,Right
56,-773,378,419,-159,-90,Right
389,-66,936,90,-12,90,Right
381,-65,935,73,-12,90,Right
380,-63,935,73,-28,90,Right
-28,-624,231,353,-77,-45,Right
390,-63,939,90,4,90,Right
384,-66,953,73,-12,90,Right
381,-63,951,73,-12,135,Right
390,-63,951,73,4,135,Right
377,-62,945,90,4,90,Right
384,-63,945,73,4,90,Right
377,-62,948,73,4,90,Right
393,-74,953,73,20,90,Right
392,-80,950,73,20,135,Right
396,-65,951,90,36,90,Right
383,-77,951,90,20,90,Right
381,-69,956,73,4,90,Right
386,-81,950,73,4,135,Right
398,-63,939,73,-12,90,Right
393,-68,941,90,-28,90,Right
402,-60,939,73,-12,135,Right
384,-75,942,73,-28,135,Right
381,-77,945,90,-12,90,Right
383,-66,944,90,-12,90,Right
393,-62,945,73,4,181,Right
393,-63,936,73,4,90,Right
392,-63,950,90,4,90,Right
398,-66,942,90,4,90,Right
402,-62,935,73,4,135,Right
536,-233,1092,-123,85,316,Right
518,-194,1100,-140,4,316,Right
512,-270,1062,-140,118,452,Right
446,-149,1136,-74,20,271,Right
426,-149,1100,-25,20,181,Right
510,-152,1113,-107,4,316,Right
594,-276,966,-173,36,633,Right
506,-276,1013,-173,118,543,Right
651,-296,932,-173,4,724,Right
521,-290,1014,-140,183,362,Right
480,-285,1056,-140,150,362,Right
425,-290,1028,-140,134,497,Right
390,-83,996,90,69,135,Right
375,-87,977,106,69,90,Right
395,-81,1019,90,69,135,Right
389,-78,959,90,52,135,Right
398,-68,954,90,36,135,Right
380,-78,969,106,69,135,Right
416,-96,1091,24,69,181,Right
423,-80,1085,40,85,226,Right
405,-122,1098,24,52,226,Right
404,-78,1049,106,85,181,Right
414,-74,1071,73,85,135,Right
387,-66,939,90,-28,90,Right
380,-65,939,90,-12,90,Right
380,-66,942,90,-12,90,Right
393,-65,942,73,-12,90,Right
383,-65,941,90,-12,90,Right
390,-62,942,73,-12,90,Right
384,-68,936,73,-12,135,Right
383,-66,939,90,-28,45,Right
381,-60,939,73,-12,90,Right
384,-66,936,73,-28,45,Right
377,-65,936,73,-28,135,Right
386,-66,939,73,-28,45,Right
381,-60,944,90,-12,181,Right
381,-63,939,90,-28,45,Right
387,-65,936,90,-28,90,Right
381,-63,939,73,-44,45,Right
383,-68,935,90,-28,90,Right
380,-63,941,90,-28,90,Right
380,-66,939,90,-28,90,Right
384,-66,939,90,-12,90,Right
384,-62,939,90,-28,45,Right
387,-63,941,90,-12,90,Right
381,-65,936,73,-28,90,Right
381,-62,948,73,-28,90,Right
378,-62,945,73,-44,90,Right
387,-57,939,90,-28,90,Right
381,-71,939,90,-12,90,Right
384,-65,939,73,-28,90,Right
383,-66,941,90,-28,90,Right
380,-72,939,90,-12,90,Right
377,-74,939,90,-12,90,Right
387,-80,944,90,-12,90,Right
384,-60,935,90,4,90,Right
392,-62,936,90,-12,90,Right
389,-77,933,90,-12,90,Right
374,-69,942,90,-28,45,Right
377,-65,941,73,-28,135,Right
380,-65,942,90,-28,45,Right
381,-66,942,90,-12,135,Right
384,-68,942,90,-12,45,Right
380,-65,945,90,-28,45,Right
380,-68,939,73,-12,90,Right
386,-65,944,73,-28,90,Right
384,-69,939,90,-12,90,Right
380,-62,942,73,-28,90,Right
384,-62,944,90,-12,181,Right
260,-428,881,-585,525,-950,Left
248,-413,887,-601,493,-905,Left
287,-444,888,-568,607,-1086,Left
278,-435,893,-585,574,-1040,Left
242,-398,896,-601,362,-859,Left
243,-389,899,-601,297,-769,Left
242,-413,894,-585,444,-905,Left
387,-399,848,-535,933,-1312,Left
420,-395,857,-552,868,-1267,Left
336,-401,833,-519,966,-1312,Left
380,-414,885,-568,721,-1221,Left
329,-431,878,-568,656,-1086,Left
404,-401,876,-568,803,-1176,Left
137,-369,968,-436,-322,-316,Left
123,-366,978,-420,-338,-362,Left
152,-368,957,-486,-322,-452,Left
158,-363,996,-354,-322,-226,Left
162,-356,1004,-288,-289,-135,Left
138,-369,990,-371,-289,-181,Left
210,-392,924,-568,118,-678,Left
219,-393,933,-568,36,-633,Left
234,-390,908,-585,216,-724,Left
212,-383,950,-552,-191,-543,Left
173,-375,954,-486,-256,-452,Left
219,-389,942,-552,-77,-543,Left
758,-221,765,-107,1064,-1764,Left
759,-216,759,-140,1113,-1764,Left
774,-215,810,-90,884,-1674,Left
747,-224,770,-90,982,-1674,Left
638,-252,758,-189,1162,-1855,Left
578,-275,749,-206,1210,-1810,Left
726,-224,762,-156,1145,-1810,Left
1055,-156,753,-107,444,-1221,Left
1004,-146,774,-107,509,-1312,Left
1080,-165,722,-74,428,-1131,Left
875,-170,833,-74,672,-1538,Left
839,-182,821,-74,770,-1583,Left
948,-158,825,-107,574,-1448,Left
342,-323,774,-436,819,-1674,Left
261,-360,791,-453,835,-1583,Left
471,-287,764,-420,852,-1674,Left
258,-377,813,-486,933,-1448,Left
291,-392,822,-502,966,-1402,Left
242,-371,809,-469,884,-1448,Left
498,-296,729,-272,1210,-1810,Left
489,-302,750,-305,1178,-1764,Left
525,-291,741,-239,1210,-1855,Left
558,-272,758,-371,1015,-1719,Left
545,-276,762,-404,901,-1674,Left
524,-296,737,-321,1113,-1719,Left
186,-348,957,-173,-61,-45,Left
179,-339,956,-173,-28,-135,Left
218,-348,962,-140,-110,-45,Left
204,-348,954,-140,-77,-90,Left
194,-326,941,-222,4,-226,Left
189,-324,939,-222,52,-226,Left
183,-339,948,-189,-12,-181,Left
258,-392,948,-58,-142,0,Left
255,-377,956,-74,-142,90,Left
269,-401,936,-41,-110,90,Left
236,-363,965,-107,-142,45,Left
224,-356,959,-123,-142,-45,Left
251,-374,962,-90,-159,0,Left
249,-365,867,-206,264,-588,Left
252,-374,870,-156,330,-543,Left
248,-351,866,-206,232,-497,Left
224,-380,900,-140,346,-588,Left
212,-384,914,-140,346,-678,Left
242,-380,884,-140,346,-588,Left
195,-315,924,-239,118,-316,Left
197,-318,914,-239,134,-407,Left
194,-317,930,-222,69,-362,Left
213,-336,899,-222,199,-497,Left
230,-344,879,-239,199,-497,Left
209,-323,903,-239,150,-407,Left
317,-417,845,189,69,90,Left
317,-422,854,189,36,90,Left
326,-417,861,189,134,90,Left
317,-422,852,189,101,90,Left
303,-441,875,139,-44,135,Left
297,-441,885,123,-77,90,Left
308,-432,864,172,4,90,Left
359,-371,866,172,36,135,Left
350,-389,861,205,134,135,Left
341,-339,882,172,-28,135,Left
311,-411,873,205,167,135,Left
323,-416,864,205,134,45,Left
318,-405,867,189,134,90,Left
351,-447,870,-8,-61,0,Left
347,-441,878,-8,-61,45,Left
365,-459,854,7,-77,45,Left
317,-416,906,-25,-77,0,Left
302,-410,923,-25,-77,45,Left
332,-426,887,-8,-61,0,Left
333,-452,873,57,-175,0,Left
362,-456,866,40,-175,0,Left
303,-452,885,90,-126,90,Left
372,-456,854,24,-126,0,Left
366,-461,851,7,-93,45,Left
380,-467,852,57,-142,45,Left
497,-173,923,-140,379,-1402,Left
552,-150,927,-107,395,-1402,Left
431,-209,885,-123,477,-1402,Left
470,-179,908,-123,428,-1402,Left
591,-149,876,-123,330,-1357,Left
578,-149,861,-140,281,-1357,Left
594,-141,897,-173,313,-1402,Left
383,-251,903,-140,574,-1448,Left
420,-225,896,-140,558,-1402,Left
347,-258,894,-156,574,-1448,Left
404,-213,896,-123,542,-1493,Left
425,-203,882,-123,509,-1402,Left
413,-215,897,-123,542,-1448,Left
792,-111,809,-222,-28,-1086,Left
845,-101,798,-222,-61,-1040,Left
774,-122,830,-206,20,-1176,Left
903,-104,770,-222,-126,-950,Left
947,-114,725,-239,-159,-814,Left
869,-87,788,-206,-93,-995,Left
593,-135,875,-140,199,-1312,Left
602,-134,872,-156,118,-1312,Left
591,-149,867,-123,248,-1357,Left
720,-132,816,-189,36,-1267,Left
750,-134,822,-189,36,-1176,Left
665,-125,848,-173,52,-1221,Left
267,-366,959,-239,542,-905,Left
248,-371,956,-255,542,-950,Left
294,-372,956,-206,493,-859,Left
281,-369,965,-222,525,-859,Left
221,-374,941,-272,542,-1040,Left
240,-371,942,-272,542,-1040,Left
227,-381,950,-255,542,-995,Left
248,-383,923,-156,313,-724,Left
254,-377,933,-156,330,-724,Left
221,-387,921,-140,330,-678,Left
293,-381,939,-189,395,-769,Left
291,-378,948,-189,444,-814,Left
279,-375,935,-173,346,-769,Left
315,-308,875,-222,591,-1267,Left
332,-299,879,-222,574,-1312,Left
287,-321,884,-255,558,-1267,Left
323,-282,879,-189,591,-1357,Left
335,-276,888,-173,591,-1402,Left
341,-282,878,-206,607,-1357,Left
287,-336,948,-288,558,-1086,Left
281,-330,942,-272,558,-1176,Left
275,-350,948,-288,542,-1040,Left
245,-344,903,-272,558,-1176,Left
255,-342,879,-239,574,-1267,Left
261,-339,930,-255,574,-1221,Left
282,-399,896,-140,150,-316,Left
284,-402,887,-156,150,-316,Left
282,-384,902,-107,118,-316,Left
290,-392,894,-140,134,-226,Left
290,-408,884,-156,183,-362,Left
300,-399,884,-156,216,-362,Left
288,-407,884,-156,183,-362,Left
251,-411,909,-74,4,-90,Left
258,-404,908,-90,20,-135,Left
252,-413,908,-58,-12,-135,Left
275,-392,905,-107,69,-181,Left
273,-390,908,-123,85,-226,Left
266,-398,903,-90,36,-226,Left
267,-399,909,-206,346,-633,Left
266,-392,923,-239,346,-588,Left
275,-402,902,-206,313,-543,Left
297,-369,933,-272,379,-678,Left
309,-372,941,-272,411,-724,Left
285,-378,929,-255,362,-678,Left
293,-407,897,-156,248,-452,Left
297,-408,894,-173,248,-452,Left
293,-405,887,-173,216,-362,Left
294,-410,888,-189,281,-452,Left
285,-407,896,-189,313,-497,Left
294,-410,894,-173,281,-497,Left
330,-452,861,123,-159,90,Left
341,-449,849,106,-159,45,Left
305,-450,872,189,-93,135,Left
315,-450,873,156,-142,135,Left
356,-443,833,57,-126,0,Left
359,-441,837,57,-93,45,Left
342,-453,843,73,-159,90,Left
363,-444,788,254,118,181,Left
339,-440,806,254,85,135,Left
378,-452,774,254,101,135,Left
317,-444,858,222,4,181,Left
320,-443,870,205,-44,135,Left
323,-447,833,254,69,135,Left
270,-428,900,-41,-93,45,Left
272,-425,903,-41,-110,-90,Left
279,-423,900,-41,-93,0,Left
276,-422,902,-58,-61,-90,Left
261,-417,905,-74,-44,-45,Left
282,-422,900,-41,-77,-45,Left
333,-437,864,7,-61,90,Left
315,-432,878,7,-61,90,Left
351,-441,849,24,-77,90,Left
294,-423,894,-25,-77,0,Left
285,-428,899,-25,-77,0,Left
303,-431,890,-8,-61,45,Left
524,-200,876,-222,411,-1493,Left
555,-182,876,-255,313,-1493,Left
543,-234,837,-173,542,-1448,Left
507,-227,870,-206,477,-1538,Left
738,-144,791,-321,183,-1402,Left
845,-132,750,-338,150,-1402,Left
657,-153,836,-305,248,-1493,Left
425,-261,860,-173,721,-1448,Left
434,-267,849,-173,623,-1493,Left
428,-249,882,-189,819,-1493,Left
557,-243,839,-173,542,-1448,Left
581,-233,822,-189,542,-1448,Left
495,-260,849,-173,558,-1493,Left
1140,-159,647,7,264,-316,Left
1128,-129,665,24,199,-90,Left
1101,-188,638,-41,297,-452,Left
1077,-156,635,40,-61,316,Left
1091,-165,632,57,-191,407,Left
1067,-131,662,57,85,45,Left
1040,-179,635,-305,183,-1267,Left
1083,-206,617,-255,216,-1176,Left
942,-152,684,-338,150,-1402,Left
1149,-215,605,-140,313,-859,Left
1122,-203,633,-90,313,-678,Left
1131,-224,606,-206,281,-1040,Left
299,-389,885,-387,672,-1086,Left
288,-389,873,-387,721,-1040,Left
309,-389,906,-387,607,-950,Left
303,-383,893,-387,640,-1040,Left
267,-398,852,-354,770,-1131,Left
279,-381,863,-354,786,-1267,Left
282,-384,861,-371,737,-1176,Left
312,-380,939,-321,460,-814,Left
320,-383,930,-338,493,-859,Left
323,-371,939,-321,411,-814,Left
300,-387,921,-371,542,-905,Left
293,-389,917,-371,574,-950,Left
308,-386,927,-354,525,-814,Left
426,-312,842,-222,868,-1402,Left
459,-296,872,-189,901,-1448,Left
407,-327,836,-222,835,-1448,Left
464,-246,897,-173,901,-1538,Left
443,-243,897,-189,884,-1448,Left
486,-264,875,-173,933,-1448,Left
320,-356,864,-338,786,-1267,Left
323,-353,858,-321,803,-1312,Left
317,-359,866,-338,786,-1221,Left
309,-365,819,-272,803,-1402,Left
345,-357,833,-255,819,-1402,Left
327,-360,842,-288,803,-1357,Left
152,-344,947,90,-12,90,Left
144,-341,948,73,-28,135,Left
147,-348,947,73,-28,45,Left
149,-348,948,90,-28,90,Left
152,-347,948,73,-44,135,Left
152,-344,947,73,-28,135,Left
146,-339,947,73,-28,90,Left
147,-344,944,73,-44,135,Left
149,-347,945,73,-44,90,Left
143,-344,947,73,-44,90,Left
146,-341,947,73,-44,45,Left
155,-345,942,73,-28,135,Left
158,-347,942,90,-12,90,Left
152,-345,942,73,-44,45,Left
150,-342,945,73,-28,90,Left
153,-342,945,73,-12,90,Left
144,-335,950,40,-44,90,Left
153,-338,947,73,-28,45,Left
150,-338,939,73,-12,90,Left
144,-335,945,73,-28,45,Left
149,-335,945,73,-12,90,Left
156,-336,948,57,-28,90,Left
152,-339,953,57,-28,135,Left
150,-345,950,73,-28,135,Left
149,-342,950,90,-28,135,Left
137,-339,956,73,-28,0,Left
149,-336,951,40,-44,135,Left
144,-336,956,73,-28,90,Left
153,-336,944,57,-28,135,Left
150,-339,947,73,-28,90,Left
140,-333,944,57,-44,90,Left
152,-335,945,73,-28,135,Left
153,-339,948,90,-12,90,Left
153,-335,947,73,-12,45,Left
155,-335,945,73,-12,135,Left
156,-330,950,57,-28,135,Left
155,-333,944,57,-28,90,Left
153,-330,954,57,-44,90,Left
149,-332,950,57,-44,90,Left
144,-333,944,73,-28,90,Left
146,-332,945,73,-28,90,Left
143,-335,948,57,-28,135,Left
143,-338,944,73,-28,90,Left
153,-341,942,73,-12,181,Left
140,-342,942,90,-12,181,Left
143,-341,942,73,-28,135,Left
149,-342,951,73,-12,90,Left
140,-342,951,73,-28,45,Left
150,-339,944,73,-44,45,Left
141,-336,948,73,-12,90,Left
143,-338,945,73,-12,90,Left
141,-342,948,73,-12,135,Left
143,-335,942,73,-28,135,Left
140,-332,941,90,-28,90,Left
137,-336,942,90,-12,90,Left
125,-327,966,24,-12,181,Left
119,-330,972,57,20,135,Left
135,-326,963,73,4,135,Left
131,-332,963,24,-28,181,Left
105,-326,984,24,-12,181,Left
108,-324,984,24,-28,135,Left
107,-323,977,24,-12,135,Left
147,-339,953,73,4,90,Left
144,-342,951,57,-12,135,Left
152,-341,951,73,-12,90,Left
150,-339,950,73,-12,135,Left
129,-332,968,57,-28,181,Left
141,-333,968,40,-28,181,Left
134,-333,963,90,-12,135,Left
27,-285,1004,-58,-110,0,Left
12,-285,1008,-74,-126,45,Left
47,-287,1005,-41,-77,90,Left
42,-284,1002,-41,-77,90,Left
30,-275,1004,-74,-110,0,Left
32,-272,1001,-107,-110,-90,Left
20,-282,1011,-90,-126,0,Left
93,-320,986,7,-28,135,Left
81,-320,984,7,-44,90,Left
105,-320,987,24,-44,135,Left
102,-326,981,7,-28,90,Left
63,-309,990,-8,-44,135,Left
54,-300,999,-25,-44,90,Left
68,-320,992,-8,-44,135,Left
144,-330,947,90,-28,90,Left
143,-332,947,73,-28,90,Left
132,-341,945,90,-12,90,Left
138,-336,945,73,-28,90,Left
150,-335,950,90,-12,90,Left
149,-333,950,73,-12,90,Left
149,-333,951,90,-12,90,Left
156,-338,941,90,-28,90,Left
156,-339,942,90,-12,90,Left
146,-335,945,73,-28,90,Left
150,-335,942,90,-28,90,Left
141,-335,945,90,4,90,Left
135,-338,945,90,-12,90,Left
149,-339,945,90,4,90,Left
129,-333,954,73,-12,90,Left
146,-329,951,57,-28,45,Left
150,-332,948,57,-28,135,Left
143,-338,948,73,-12,90,Left
143,-341,945,73,-12,135,Left
143,-342,947,73,-12,135,Left
149,-333,947,73,-12,90,Left
125,-332,947,73,-28,45,Left
134,-327,950,73,-28,90,Left
134,-329,950,90,-12,90,Left
141,-338,950,73,-28,90,Left
141,-333,953,73,-28,135,Left
141,-332,948,73,-28,90,Left
